         654801 function calls (647944 primitive calls) in 280.122 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       42    0.001    0.000    0.087    0.002 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:845(_get_strcols_without_index)
       11    0.000    0.000    0.087    0.008 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/series.py:6086(_cmp_method)
        1    0.000    0.000    0.085    0.085 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/arraylike.py:38(__eq__)
       11    0.000    0.000    0.084    0.008 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/ops/array_ops.py:237(comparison_op)
        1    0.000    0.000    0.084    0.084 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/ops/array_ops.py:67(comp_method_OBJECT_ARRAY)
        1    0.083    0.083    0.083    0.083 {pandas._libs.ops.scalar_compare}
       12    0.079    0.007    0.079    0.007 {method 'factorize' of 'pandas._libs.hashtable.Int64HashTable' objects}
     1605    0.050    0.000    0.075    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:5159(__getitem__)
       53    0.001    0.000    0.072    0.001 {method 'all' of 'numpy.ndarray' objects}
       11    0.000    0.000    0.071    0.006 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/nanops.py:554(nanall)
       53    0.000    0.000    0.071    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/_methods.py:61(_all)
       76    0.071    0.001    0.071    0.001 {pandas._libs.algos.take_2d_axis1_int64_int64}
       18    0.070    0.004    0.070    0.004 {pandas._libs.writers.write_csv_rows}
        3    0.000    0.000    0.069    0.023 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/series.py:2131(unique)
        3    0.000    0.000    0.069    0.023 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/base.py:1024(unique)
        3    0.000    0.000    0.069    0.023 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/algorithms.py:296(unique)
        4    0.000    0.000    0.069    0.017 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/range.py:902(__getitem__)
        3    0.000    0.000    0.069    0.023 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/algorithms.py:416(unique_with_mask)
        1    0.000    0.000    0.069    0.069 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:1517(reduce)
        1    0.069    0.069    0.069    0.069 {method 'unique' of 'pandas._libs.hashtable.Float64HashTable' objects}
        1    0.000    0.000    0.069    0.069 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/blocks.py:333(reduce)
        1    0.000    0.000    0.068    0.068 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/frame.py:10474(blk_func)
        8    0.068    0.009    0.068    0.009 {method 'factorize' of 'pandas._libs.hashtable.Float64HashTable' objects}
       27    0.001    0.000    0.068    0.003 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/construction.py:574(_homogenize)
      178    0.001    0.000    0.066    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:892(format_col)
       21    0.065    0.003    0.065    0.003 {method 'cumsum' of 'numpy.ndarray' objects}
1181/1161    0.009    0.000    0.062    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/series.py:368(__init__)
     1110    0.003    0.000    0.060    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/numeric.py:290(full)
      164    0.056    0.000    0.056    0.000 {pandas._libs.algos.take_1d_int64_int64}
     1125    0.002    0.000    0.055    0.000 <__array_function__ internals>:177(copyto)
      655    0.001    0.000    0.052    0.000 {method 'any' of 'numpy.ndarray' objects}
      655    0.001    0.000    0.051    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/_methods.py:55(_any)
       80    0.000    0.000    0.051    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:51(_wrapfunc)
        1    0.008    0.008    0.051    0.051 /Users/martasolarz/Studies/project/film_ranking/data_analysis/analysis.py:162(create_rank_dataframe)
97085/96003    0.024    0.000    0.049    0.000 {built-in method builtins.isinstance}
      220    0.002    0.000    0.049    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:1251(format_array)
        6    0.000    0.000    0.048    0.008 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:1455(__invert__)
        9    0.047    0.005    0.047    0.005 {built-in method _operator.invert}
       25    0.047    0.002    0.047    0.002 {method 'repeat' of 'numpy.ndarray' objects}
  328/326    0.008    0.000    0.046    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:469(__new__)
       21    0.000    0.000    0.046    0.002 <__array_function__ internals>:177(repeat)
       21    0.000    0.000    0.046    0.002 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:436(repeat)
       18    0.000    0.000    0.045    0.003 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:507(to_native_types)
       72    0.000    0.000    0.045    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/blocks.py:528(to_native_types)
       72    0.003    0.000    0.044    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/blocks.py:2497(to_native_types)
        2    0.001    0.001    0.043    0.022 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/frame.py:8965(melt)
        2    0.001    0.000    0.042    0.021 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/melt.py:38(melt)
       21    0.000    0.000    0.041    0.002 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/string.py:164(<listcomp>)
      220    0.000    0.000    0.041    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:1362(get_result)
       26    0.040    0.002    0.040    0.002 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/blocks.py:901(_slice)
     1716    0.031    0.000    0.039    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:5991(__setattr__)
      710    0.022    0.000    0.033    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/array_algos/take.py:564(_take_preprocess_indexer_and_fill_value)
       32    0.000    0.000    0.030    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/ops.py:617(cython_operation)
      116    0.000    0.000    0.030    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:6161(astype)
       32    0.000    0.000    0.030    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/ops.py:463(_cython_op_ndim_compat)
       32    0.028    0.001    0.030    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/ops.py:507(_call_cython_op)
        2    0.006    0.003    0.030    0.015 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/series.py:4318(map)
        4    0.029    0.007    0.029    0.007 {method 'factorize' of 'pandas._libs.hashtable.Float64Factorizer' objects}
       36    0.000    0.000    0.029    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:1364(_format_native_types)
      307    0.002    0.000    0.028    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexing.py:1593(_getitem_tuple)
       17    0.000    0.000    0.028    0.002 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/sorting.py:157(<listcomp>)
      121    0.028    0.000    0.028    0.000 {pandas._libs.algos.ensure_int64}
       14    0.000    0.000    0.028    0.002 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:4644(_update_inplace)
    94/93    0.002    0.000    0.027    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:3716(get_indexer)
       26    0.001    0.000    0.026    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:5863(_get_indexer_strict)
       35    0.000    0.000    0.025    0.001 <__array_function__ internals>:177(where)
        8    0.000    0.000    0.025    0.003 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/readers.py:1362(__init__)
      116    0.000    0.000    0.025    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:442(astype)
      164    0.012    0.000    0.024    0.000 {pandas._libs.lib.map_infer}
      116    0.000    0.000    0.023    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/blocks.py:483(astype)
        8    0.000    0.000    0.023    0.003 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/readers.py:1629(_make_engine)
      129    0.001    0.000    0.023    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:665(_with_infer)
        2    0.000    0.000    0.023    0.012 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/base.py:825(_map_values)
       31    0.002    0.000    0.023    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/concat.py:393(__init__)
      110    0.000    0.000    0.023    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/series.py:4520(apply)
       13    0.013    0.001    0.022    0.002 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/merge.py:1278(_maybe_coerce_merge_keys)
      110    0.000    0.000    0.022    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/apply.py:1010(apply)
      517    0.002    0.000    0.022    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/frame.py:3639(_ixs)
      116    0.000    0.000    0.021    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/astype.py:196(astype_array_safe)
      110    0.001    0.000    0.021    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/apply.py:1061(apply_standard)
       53    0.000    0.000    0.021    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:5839(get_indexer_for)
      307    0.002    0.000    0.020    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexing.py:967(_getitem_lowerdim)
       40    0.000    0.000    0.020    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:1613(_format_strings)
       40    0.001    0.000    0.019    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:1514(get_result_as_array)
       16    0.019    0.001    0.019    0.001 {method 'put' of 'numpy.ndarray' objects}
      116    0.000    0.000    0.019    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/astype.py:162(astype_array)
        8    0.017    0.002    0.019    0.002 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/c_parser_wrapper.py:60(__init__)
      440    0.001    0.000    0.018    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:1915(_make_fixed_width)
     1131    0.001    0.000    0.018    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:7072(ensure_index)
      151    0.001    0.000    0.018    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/series.py:4632(_reduce)
      347    0.001    0.000    0.017    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexing.py:1623(_getitem_axis)
       40    0.000    0.000    0.017    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:1539(format_values_with)
     2272    0.001    0.000    0.016    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/_config/config.py:260(__call__)
       31    0.000    0.000    0.016    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/concat.py:631(_get_new_axes)
       31    0.000    0.000    0.016    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/concat.py:633(<listcomp>)
    15715    0.007    0.000    0.016    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/generic.py:42(_instancecheck)
       26    0.001    0.000    0.016    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/common.py:648(get_handle)
     2293    0.002    0.000    0.015    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/_config/config.py:134(_get_option)
