Director,First Average Rating,Last Average Rating,Career Progression Rating
Julian Schnabel,7.004,6.844000000000001,-0.15999999999999837
Christian Petzold,6.843999999999999,6.684,-0.15999999999999925
Jon Amiel,6.256,6.093999999999999,-0.1620000000000008
Andrew Adamson,6.9,6.736000000000001,-0.1639999999999997
Christophe Gans,6.5920000000000005,6.426,-0.16600000000000037
Benny Chan,6.4879999999999995,6.318,-0.16999999999999993
Godfrey Ho,4.396,4.224,-0.1719999999999997
Sammo Kam-Bo Hung,6.352,6.18,-0.1720000000000006
Pablo Larraín,6.89,6.716,-0.1739999999999995
Dominik Moll,6.756,6.577999999999999,-0.17800000000000082
André Téchiné,7.006,6.824,-0.18200000000000038
Aki Kaurismäki,7.3839999999999995,7.2,-0.18399999999999928
Jean-Pierre Améris,6.6579999999999995,6.474,-0.18399999999999928
Brian Helgeland,7.084,6.9,-0.18399999999999928
Nils Gaup,5.99,5.803999999999999,-0.18600000000000083
Gillies MacKinnon,6.374,6.184,-0.1899999999999995
Sergey Loznitsa,6.922000000000001,6.732,-0.1900000000000004
Wai-Man Yip,5.45,5.26,-0.1900000000000004
John Patrick Shanley,6.54,6.348,-0.19200000000000017
James Toback,5.256,5.064,-0.19200000000000017
Anand Tucker,6.604,6.408,-0.19599999999999973
Andrey Zvyagintsev,7.796,7.6,-0.19600000000000062
Phillip J. Roth,3.946,3.7460000000000004,-0.19999999999999973
Henry Selick,7.9,7.7,-0.20000000000000018
Ari Aster,7.3,7.1,-0.20000000000000018
Rod Lurie,6.78,6.58,-0.20000000000000018
Joko Anwar,6.584,6.38,-0.20399999999999974
Mark Mylod,6.242000000000001,6.0360000000000005,-0.2060000000000004
Rebecca Miller,6.444,6.2379999999999995,-0.2060000000000004
Ulrich Seidl,7.002000000000001,6.796,-0.2060000000000004
Klaus Härö,7.246,7.037999999999999,-0.20800000000000107
Beeban Kidron,6.167999999999999,5.957999999999999,-0.20999999999999996
Colin Trevorrow,6.908,6.696000000000001,-0.21199999999999974
Bryan Bertino,5.9,5.688,-0.21200000000000063
George Nolfi,7.0,6.787999999999999,-0.21200000000000063
Peter Bogdanovich,6.732,6.52,-0.21200000000000063
Kim Ki-duk,6.606,6.392,-0.21399999999999952
David Leitch,6.7139999999999995,6.5,-0.21399999999999952
Keoni Waxman,4.238,4.024,-0.2140000000000004
Pupi Avati,6.282,6.066,-0.2160000000000002
Jessica Hausner,6.196000000000001,5.98,-0.2160000000000002
Peter Hedges,6.896,6.68,-0.2160000000000002
Denys Arcand,6.652,6.432,-0.21999999999999975
Juan José Campanella,6.877999999999999,6.656000000000001,-0.22199999999999864
Karan Johar,7.45,7.228000000000001,-0.22199999999999953
Ryan Coogler,7.522,7.3,-0.22200000000000042
Vadim Perelman,7.24,7.016,-0.2240000000000002
Tyler Perry,5.6579999999999995,5.432,-0.2259999999999991
Zhangke Jia,7.068,6.8420000000000005,-0.2259999999999991
Lav Diaz,7.0760000000000005,6.846,-0.23000000000000043
Bennett Miller,7.354,7.12,-0.23399999999999999
Oskar Roehler,6.236000000000001,6.002000000000001,-0.23399999999999999
Robert Benton,6.627999999999999,6.392,-0.23599999999999888
Christopher Smith,5.92,5.684,-0.23599999999999977
Douglas Jackson,4.9559999999999995,4.718,-0.23799999999999955
Jeff Burr,4.894,4.656000000000001,-0.23799999999999955
Gregor Jordan,6.9079999999999995,6.67,-0.23799999999999955
Christopher Guest,6.744,6.5,-0.24399999999999977
Gillian Armstrong,6.432,6.188,-0.24400000000000066
Rodrigo García,6.478000000000001,6.231999999999999,-0.24600000000000133
Tarsem Singh,6.624,6.374,-0.25
Milos Forman,7.32,7.07,-0.25
Na Hong-jin,7.64,7.3839999999999995,-0.2560000000000002
Jaco Van Dormael,7.452000000000001,7.196000000000001,-0.2560000000000002
Morten Tyldum,7.257999999999999,7.0,-0.2579999999999991
Radu Jude,7.222,6.9639999999999995,-0.2580000000000009
Alan J. Pakula,6.516,6.256,-0.2599999999999998
David Gordon Green,6.778,6.516,-0.26199999999999957
Jim Abrahams,6.268,6.006,-0.26199999999999957
Louis Leterrier,6.622000000000001,6.36,-0.26200000000000045
Michele Placido,6.37,6.106,-0.26400000000000023
Rajkumar Hirani,8.234,7.9639999999999995,-0.27000000000000046
Peter Berg,6.444,6.17,-0.274
Nanni Moretti,7.022,6.747999999999999,-0.2740000000000009
Park Hoon-jung,7.184,6.9079999999999995,-0.2760000000000007
Herman Yau,6.15,5.874,-0.2760000000000007
Jonathan Lynn,6.516,6.2379999999999995,-0.27800000000000047
Breck Eisner,6.251999999999999,5.972,-0.2799999999999985
Peter Landesman,6.82,6.54,-0.28000000000000025
Steven Quale,5.896,5.614,-0.28200000000000003
Roger Michell,7.088000000000001,6.803999999999999,-0.2840000000000016
Akan Satayev,6.024,5.7379999999999995,-0.2860000000000005
Lynne Ramsay,7.164,6.876,-0.28799999999999937
John Wells,6.89,6.6,-0.29000000000000004
Rithy Panh,7.117999999999999,6.827999999999999,-0.29000000000000004
Lucas Belvaux,6.55,6.258000000000001,-0.2919999999999989
Derrick Borte,6.312,6.02,-0.2920000000000007
Nick Cassavetes,6.26,5.9639999999999995,-0.29600000000000026
Tom McCarthy,7.6,7.302,-0.29800000000000004
Cédric Klapisch,7.004,6.704,-0.2999999999999998
Darrell Roodt,5.57,5.27,-0.3000000000000007
Phillip Noyce,6.324,6.022,-0.3019999999999996
Christian Alvart,6.57,6.268,-0.3020000000000005
Christopher Cain,5.42,5.117999999999999,-0.3020000000000005
Mark Pellington,6.57,6.263999999999999,-0.30600000000000094
Johnnie To,6.324,6.0120000000000005,-0.3119999999999994
Ben Wheatley,6.414,6.102,-0.3119999999999994
Tinto Brass,5.392,5.08,-0.3120000000000003
Lorene Scafaria,6.612,6.3,-0.3120000000000003
Peter Greenaway,6.8420000000000005,6.53,-0.3120000000000003
Ryûichi Hiroki,6.2,5.8839999999999995,-0.3160000000000007
Ye Lou,6.91,6.5920000000000005,-0.3179999999999996
Robert Guédiguian,6.8260000000000005,6.507999999999999,-0.3180000000000014
Paul Greengrass,7.12,6.8,-0.3200000000000003
Wes Craven,6.4,6.08,-0.3200000000000003
Andreas Dresen,7.106,6.781999999999999,-0.32400000000000073
Icíar Bollaín,7.034,6.708000000000001,-0.32599999999999874
Richard Loncraine,6.84,6.5120000000000005,-0.3279999999999994
Carl Franklin,6.806,6.476,-0.33000000000000007
Roman Polanski,7.2,6.87,-0.33000000000000007
Adrian Lyne,7.0360000000000005,6.704,-0.33200000000000074
Nicole Garcia,6.472,6.138,-0.3340000000000005
Rick Jacobson,4.516,4.1819999999999995,-0.3340000000000005
Hany Abu-Assad,6.744,6.4,-0.3439999999999994
Doris Dörrie,6.836,6.492000000000001,-0.3439999999999994
James Watkins,6.664,6.32,-0.3439999999999994
Raúl Ruiz,6.598,6.254,-0.3440000000000003
Phil Joanou,6.5760000000000005,6.23,-0.3460000000000001
Im Sang-soo,6.331999999999999,5.984,-0.347999999999999
Joseph Ruben,6.322,5.974,-0.34799999999999986
Mikael Håfström,7.048000000000001,6.7,-0.34800000000000075
Neil Burger,7.32,6.968,-0.3520000000000003
Alex van Warmerdam,7.044,6.69,-0.3539999999999992
Oliver Stone,7.6,7.246,-0.3539999999999992
Gareth Evans,7.167999999999999,6.812,-0.355999999999999
Mick Jackson,6.532,6.176,-0.35599999999999987
Joachim Lafosse,6.5520000000000005,6.194,-0.35800000000000054
Kevin Reynolds,6.82,6.46,-0.3600000000000003
Tony Gilroy,6.936,6.57,-0.36599999999999966
Alan Taylor,6.676,6.31,-0.36600000000000055
Bill Duke,6.478000000000001,6.106,-0.3720000000000008
Mamoru Hosoda,7.54,7.167999999999999,-0.3720000000000008
Justin Chadwick,6.7,6.3260000000000005,-0.37399999999999967
Julien Leclercq,5.97,5.596,-0.37399999999999967
Alexandre Aja,6.482,6.108,-0.37400000000000055
Xavier Beauvois,6.662000000000001,6.2860000000000005,-0.37600000000000033
Álex de la Iglesia,6.772,6.396,-0.37600000000000033
Sydney Pollack,6.58,6.202000000000001,-0.3779999999999992
Apichatpong Weerasethakul,7.004,6.626,-0.3779999999999992
Jean Becker,6.882000000000001,6.504,-0.378000000000001
Christopher Nolan,7.68,7.3,-0.3799999999999999
Lee Tamahori,7.324,6.944,-0.3799999999999999
Jay Russell,6.791999999999999,6.41,-0.3819999999999988
Aleksandr Sokurov,6.976,6.593999999999999,-0.38200000000000056
Zeki Demirkubuz,7.262,6.877999999999999,-0.38400000000000034
David Mamet,6.988,6.604,-0.38400000000000034
Curtis Hanson,6.524,6.14,-0.38400000000000034
Shin'ya Tsukamoto,6.638,6.252000000000001,-0.38599999999999923
John Hyams,6.108,5.722,-0.38599999999999923
Philippe Garrel,6.806,6.42,-0.3860000000000001
Alejandro Agresti,6.8260000000000005,6.44,-0.3860000000000001
Joe Johnston,6.76,6.372000000000001,-0.387999999999999
Nacho Vigalondo,6.394,6.006,-0.3879999999999999
Haifaa Al-Mansour,6.998000000000001,6.61,-0.3880000000000008
Ken Scott,6.712000000000001,6.324,-0.3880000000000008
Caroline Link,7.337999999999999,6.9479999999999995,-0.3899999999999997
John Boorman,6.434,6.042000000000001,-0.39199999999999946
Jean-Luc Godard,6.38,5.9879999999999995,-0.39200000000000035
Stefan Ruzowitzky,6.084,5.691999999999999,-0.39200000000000035
Paul Verhoeven,7.42,7.028,-0.39200000000000035
Werner Herzog,7.066,6.6739999999999995,-0.39200000000000035
Barbet Schroeder,6.816,6.416,-0.39999999999999947
Fede Alvarez,6.5,6.1,-0.40000000000000036
Matteo Garrone,6.792000000000001,6.39,-0.402000000000001
Pierre Salvadori,6.672000000000001,6.266,-0.4060000000000006
István Szabó,6.95,6.54,-0.41000000000000014
Keishi Otomo,7.216,6.806,-0.41000000000000014
Francis Lawrence,7.0120000000000005,6.6,-0.4120000000000008
Stephen Gaghan,6.06,5.644,-0.4159999999999995
Patricia Rozema,6.64,6.222,-0.41799999999999926
Emilio Martínez Lázaro,6.2620000000000005,5.84,-0.4220000000000006
Peter Segal,6.656000000000001,6.23,-0.42600000000000016
Cristian Mungiu,7.788,7.36,-0.42799999999999994
Joe Wright,7.8,7.3660000000000005,-0.4339999999999993
Woody Allen,6.654,6.22,-0.43400000000000016
Régis Wargnier,6.664,6.228,-0.43599999999999994
Kenny Ortega,6.9,6.4639999999999995,-0.43600000000000083
Edward Zwick,7.1,6.66,-0.4399999999999995
Sam Irvin,5.184,4.744,-0.4400000000000004
Andrew Jones,3.168,2.7260000000000004,-0.4419999999999997
Karen Shakhnazarov,6.553999999999999,6.11,-0.44399999999999906
Jafar Panahi,7.552,7.108,-0.44399999999999995
Xiaogang Feng,6.846,6.4,-0.44599999999999973
Sabu,7.0120000000000005,6.566,-0.4460000000000006
Marc Webb,7.668000000000001,7.216,-0.45200000000000085
Jeff Nichols,7.236000000000001,6.784,-0.45200000000000085
Daniel Lee,6.002000000000001,5.548000000000001,-0.45399999999999974
Hugh Wilson,6.303999999999999,5.848,-0.4559999999999995
Sam Raimi,6.78,6.324,-0.4560000000000004
Joss Whedon,7.756,7.3,-0.4560000000000004
Terence Davies,6.81,6.352,-0.4579999999999993
Bille Woodruff,5.42,4.962,-0.4580000000000002
Nigel Cole,6.9,6.44,-0.45999999999999996
Paul W.S. Anderson,5.68,5.218000000000001,-0.46199999999999886
Giuseppe Tornatore,7.6160000000000005,7.154,-0.46200000000000063
Randall Wallace,6.57,6.108,-0.46200000000000063
Michael Cuesta,6.664,6.2,-0.4639999999999995
Brett Ratner,6.472,6.007999999999999,-0.4640000000000013
Takashi Miike,6.872000000000001,6.406000000000001,-0.4660000000000002
Marco Kreuzpaintner,7.246,6.78,-0.4660000000000002
Kim Jee-woon,7.016,6.547999999999999,-0.46800000000000086
David A. Prior,4.206,3.736,-0.4700000000000002
Marleen Gorris,7.0760000000000005,6.604,-0.4720000000000004
Philip Kaufman,6.268,5.794,-0.4740000000000002
Gina Prince-Bythewood,7.2,6.726,-0.4740000000000002
Bille August,7.348000000000001,6.874,-0.4740000000000011
Ari Sandel,6.316,5.84,-0.476
Jesse Dylan,6.2379999999999995,5.76,-0.47799999999999976
Hiromasa Yonebayashi,7.6,7.12,-0.47999999999999954
Jared Cohn,3.17,2.69,-0.48
Michael Apted,6.784,6.303999999999999,-0.4800000000000004
George Gallo,6.35,5.868,-0.4819999999999993
Dean DeBlois,7.8839999999999995,7.4,-0.4839999999999991
Deepa Mehta,6.751999999999999,6.263999999999999,-0.48799999999999955
Alex Gibney,7.586,7.098,-0.48800000000000043
Pavel Lungin,6.712000000000001,6.222,-0.4900000000000002
J.C. Chandor,7.092,6.6,-0.492
John Dahl,7.0,6.507999999999999,-0.4920000000000009
Peter Chelsom,6.952000000000001,6.46,-0.4920000000000009
Andrea Arnold,7.093999999999999,6.6,-0.4939999999999998
Fedor Bondarchuk,6.093999999999999,5.6,-0.4939999999999998
Liz Garbus,7.3,6.806,-0.4939999999999998
Jerry Zucker,6.946000000000001,6.45,-0.49600000000000044
Alain Corneau,6.9239999999999995,6.426,-0.49799999999999933
Roland Joffé,5.9479999999999995,5.4479999999999995,-0.5
Wes Ball,6.8,6.3,-0.5
Jonathan Kaplan,6.446000000000001,5.944,-0.5020000000000007
Paul Haggis,7.084,6.58,-0.5039999999999996
Anne Fletcher,6.444,5.94,-0.5039999999999996
Luc Besson,7.09,6.584,-0.5060000000000002
Penelope Spheeris,6.28,5.774,-0.5060000000000002
Ferzan Özpetek,6.72,6.2139999999999995,-0.5060000000000002
Kore-eda Hirokazu,7.287999999999999,6.78,-0.5079999999999991
Andrew Dominik,7.276,6.76,-0.516
Rob Marshall,7.218,6.7,-0.5179999999999998
Kasi Lemmons,6.686,6.166,-0.5199999999999996
Jim Wynorski,4.306,3.7840000000000003,-0.5219999999999998
Paolo Sorrentino,7.276,6.754,-0.5220000000000002
Rodney McDonald,4.11,3.588,-0.5220000000000002
Terrence Malick,7.6,7.0760000000000005,-0.5239999999999991
Philipp Stölzl,6.846,6.32,-0.5259999999999998
Richard Pepin,4.514,3.986,-0.528
Richard Donner,6.79,6.26,-0.5300000000000002
Dean Parisot,6.572,6.04,-0.532
Sam Weisman,6.026,5.494,-0.532
Paul Weiland,6.386,5.854,-0.532
Julie Delpy,6.492000000000001,5.958000000000001,-0.5339999999999998
Danièle Thompson,6.32,5.7860000000000005,-0.5339999999999998
Aleksey Balabanov,7.37,6.834,-0.5360000000000005
Asghar Farhadi,7.5520000000000005,7.0120000000000005,-0.54
Dennis Gansel,6.722,6.182,-0.54
Malcolm D. Lee,6.276,5.731999999999999,-0.5440000000000005
Erik Van Looy,6.882000000000001,6.336,-0.5460000000000003
Fatih Akin,7.3839999999999995,6.836,-0.5479999999999992
Daniele Luchetti,6.796,6.247999999999999,-0.5480000000000009
Otar Iosseliani,7.013999999999999,6.4639999999999995,-0.5499999999999998
Elliott Lester,6.111999999999999,5.556,-0.5559999999999992
Joachim Trier,7.444,6.888,-0.556
Martin Sulík,7.336,6.778,-0.5580000000000007
Tsai Ming-liang,7.386,6.827999999999999,-0.5580000000000007
J.J. Abrams,6.96,6.4,-0.5599999999999996
Sharon Maguire,6.8,6.236000000000001,-0.5639999999999992
Claude Lelouch,6.837999999999999,6.272,-0.565999999999999
Luc Jacquet,7.2620000000000005,6.694,-0.5680000000000005
Serge Rodnunsky,4.513999999999999,3.9419999999999997,-0.5719999999999996
Poj Arnon,4.97,4.398,-0.5720000000000001
Olivier Marchal,6.848,6.276,-0.5720000000000001
George A. Romero,5.736000000000001,5.164,-0.572000000000001
Christopher Forbes,2.602,2.026,-0.5760000000000001
Bent Hamer,6.91,6.331999999999999,-0.5780000000000012
Jean-Claude Brisseau,6.228,5.644,-0.5839999999999996
Tom DiCillo,7.02,6.436,-0.5839999999999996
Lukas Moodysson,7.4639999999999995,6.88,-0.5839999999999996
Seth MacFarlane,6.852,6.268,-0.5840000000000005
Harold Becker,6.386,5.8,-0.5860000000000003
Corneliu Porumboiu,6.972,6.3839999999999995,-0.588000000000001
Goran Paskaljevic,7.298000000000001,6.71,-0.588000000000001
Michael Dougherty,6.59,6.0,-0.5899999999999999
Brett Leonard,5.398000000000001,4.808,-0.5900000000000007
John Hillcoat,7.064,6.4719999999999995,-0.5920000000000005
Kevin Costner,7.734,7.14,-0.5940000000000003
Peter Hewitt,5.9639999999999995,5.367999999999999,-0.5960000000000001
Brad Bird,8.1,7.5,-0.5999999999999996
Fred Cavayé,6.938,6.337999999999999,-0.6000000000000005
Catherine Hardwicke,6.86,6.26,-0.6000000000000005
Damien Chazelle,7.9,7.3,-0.6000000000000005
Peter Webber,6.852,6.247999999999999,-0.604000000000001
John Schultz,5.872000000000001,5.266,-0.6060000000000008
Craig Brewer,7.162000000000001,6.556,-0.6060000000000008
Sidney J. Furie,5.044,4.434,-0.6099999999999994
Mohsen Makhmalbaf,7.022,6.412000000000001,-0.6099999999999994
Dito Montiel,6.25,5.64,-0.6100000000000003
Steve McQueen,7.41,6.8,-0.6100000000000003
Laurent Tirard,6.98,6.367999999999999,-0.612000000000001
Allan Moyle,6.3660000000000005,5.752000000000001,-0.6139999999999999
Stephen Norrington,6.41,5.796,-0.6139999999999999
Roy Andersson,7.456,6.84,-0.6160000000000005
Anton Corbijn,7.08,6.462000000000001,-0.6179999999999994
Sanjay Leela Bhansali,7.59,6.968,-0.6219999999999999
Jan Sverák,7.502000000000001,6.88,-0.6220000000000008
Matthew Vaughn,7.324,6.7,-0.6239999999999997
Charles Stone III,6.332000000000001,5.706,-0.6260000000000003
Michel Gondry,7.312,6.684,-0.6280000000000001
Hans Petter Moland,6.914,6.284,-0.6299999999999999
John Crowley,7.164,6.532,-0.6319999999999997
Bruno Dumont,6.552,5.92,-0.6319999999999997
Billy Ray,7.06,6.426,-0.6339999999999995
Jose Javier Reyes,6.772,6.136,-0.6360000000000001
Xavier Gens,6.2,5.562,-0.6379999999999999
John Landis,6.362,5.722,-0.6399999999999997
Zach Braff,7.24,6.6,-0.6400000000000006
James Cameron,8.548,7.9,-0.6479999999999997
Michael Winterbottom,6.688000000000001,6.04,-0.6480000000000006
Éric Rohmer,7.117999999999999,6.4639999999999995,-0.6539999999999999
Clarence Fok,5.82,5.166,-0.6539999999999999
Isao Yukisada,6.8580000000000005,6.2,-0.6580000000000004
Sylvester Stallone,7.084,6.424000000000001,-0.6599999999999984
Anthony Hickox,5.466,4.806,-0.6600000000000001
Agnieszka Holland,7.501999999999999,6.837999999999999,-0.6639999999999997
Gaspar Noé,7.3,6.6339999999999995,-0.6660000000000004
Siu-Tung Ching,6.468,5.8,-0.6680000000000001
Alain Chabat,6.564,5.894,-0.6699999999999999
Arnaud Desplechin,6.604,5.932,-0.6719999999999997
Takeshi Kitano,7.2620000000000005,6.586,-0.6760000000000002
Genndy Tartakovsky,6.976,6.3,-0.6760000000000002
Shekhar Kapur,7.442,6.763999999999999,-0.6780000000000008
Tung-Shing Yee,6.91,6.23,-0.6799999999999997
Bertrand Blier,6.318,5.636,-0.6819999999999995
Olivier Megaton,5.541999999999999,4.856,-0.685999999999999
Bruce McDonald,6.244,5.556,-0.6879999999999997
Giorgio Serafini,4.654,3.964,-0.69
Burr Steers,6.6,5.9079999999999995,-0.6920000000000002
Jeremy Saulnier,6.796,6.104,-0.6920000000000002
Nick Love,6.44,5.747999999999999,-0.6920000000000011
Kiyoshi Kurosawa,6.9479999999999995,6.252000000000001,-0.6959999999999988
Brian Robbins,6.202000000000001,5.506,-0.6960000000000006
Robert Lieberman,6.2,5.502000000000001,-0.6979999999999995
Kôji Shiraishi,6.212000000000001,5.513999999999999,-0.6980000000000013
Kevin Greutert,5.93,5.23,-0.6999999999999993
Radu Mihaileanu,7.606,6.906000000000001,-0.6999999999999993
Andrew Lau,6.03,5.33,-0.7000000000000002
Xavier Dolan,7.208000000000001,6.506,-0.7020000000000008
Peter Cattaneo,7.12,6.41,-0.71
Kelly Asbury,5.918000000000001,5.207999999999999,-0.7100000000000017
Stephen Daldry,7.64,6.928000000000001,-0.7119999999999989
Masayuki Ochiai,5.69,4.978,-0.7120000000000006
Quentin Tarantino,8.312000000000001,7.6,-0.7120000000000015
Wayne Kramer,7.077999999999999,6.364,-0.7139999999999995
James Bobin,6.814,6.1,-0.7140000000000004
Ruben Fleischer,7.416,6.7,-0.7160000000000002
Terry Zwigoff,7.496,6.78,-0.7160000000000002
Stewart Raffill,4.948,4.228,-0.7200000000000006
Steve Oedekerk,6.466,5.744,-0.7220000000000004
Rawson Marshall Thurber,6.544,5.82,-0.7239999999999993
Steven Brill,5.9239999999999995,5.2,-0.7239999999999993
Joe Roth,6.1,5.374,-0.726
Ho-Cheung Pang,6.876,6.15,-0.726
Justin Kurzel,6.6,5.872000000000001,-0.7279999999999989
Patrice Chéreau,6.936,6.208000000000001,-0.7279999999999989
Len Wiseman,6.982,6.254,-0.7280000000000006
John Turturro,6.212000000000001,5.48,-0.7320000000000002
David Slade,6.912000000000001,6.18,-0.7320000000000011
Olivier Assayas,6.763999999999999,6.03,-0.7339999999999991
Michael Caton-Jones,6.5760000000000005,5.84,-0.7360000000000007
Alan Rudolph,5.75,5.01,-0.7400000000000002
Gérard Krawczyk,6.354,5.614,-0.7400000000000002
Julian Jarrold,7.047999999999999,6.306,-0.7419999999999991
Scott Speer,6.32,5.577999999999999,-0.7420000000000009
Joe Dante,6.564,5.82,-0.7439999999999998
Gabriele Salvatores,6.904,6.16,-0.7439999999999998
Robert Redford,7.266,6.52,-0.7460000000000004
Stephen Herek,6.4319999999999995,5.684,-0.7479999999999993
Steven Soderbergh,6.9079999999999995,6.1579999999999995,-0.75
Guy Ritchie,8.101999999999999,7.35,-0.7519999999999989
John Cameron Mitchell,7.024,6.272,-0.7519999999999998
James Wan,7.552,6.8,-0.7519999999999998
Seth Gordon,6.252000000000001,5.5,-0.7520000000000007
Martin Provost,6.95,6.196000000000001,-0.7539999999999996
Ramin Bahrani,6.678,5.9239999999999995,-0.7540000000000004
David O. Russell,6.556,5.8,-0.7560000000000002
Larry Charles,6.686,5.928,-0.758
Majid Majidi,7.88,7.12,-0.7599999999999998
Cameron Crowe,6.952000000000001,6.192,-0.7600000000000007
Naomi Kawase,6.986000000000001,6.22,-0.7660000000000009
Walter Hill,6.0280000000000005,5.26,-0.7680000000000007
Isabel Coixet,7.006,6.236000000000001,-0.7699999999999996
Bahman Ghobadi,7.688000000000001,6.917999999999999,-0.7700000000000014
Danny DeVito,6.8,6.0280000000000005,-0.7719999999999994
Shunji Iwai,7.462000000000001,6.69,-0.7720000000000002
François Girard,7.358,6.584,-0.774
Brad Silberling,6.22,5.444,-0.7759999999999998
Hsiao-Hsien Hou,7.184,6.4079999999999995,-0.7760000000000007
Drake Doremus,6.507999999999999,5.73,-0.7779999999999987
Michael Ritchie,6.162000000000001,5.374,-0.7880000000000011
Martin Scorsese,8.559999999999999,7.768,-0.7919999999999989
Laurent Cantet,7.22,6.428,-0.7919999999999998
Tony Gatlif,7.416,6.622000000000001,-0.7939999999999996
Jim Gillespie,5.78,4.986,-0.7940000000000005
Vicente Aranda,6.146,5.351999999999999,-0.7940000000000005
Takashi Ishii,6.322,5.524,-0.798
Jonathan Glazer,7.1,6.3,-0.7999999999999998
Iain Softley,6.376,5.5760000000000005,-0.7999999999999998
Henrik Ruben Genz,6.454,5.652,-0.8019999999999996
Woo-Ping Yuen,6.917999999999999,6.114,-0.8039999999999994
Colin Nutley,5.766,4.962,-0.8040000000000003
Robert Altman,7.336,6.53,-0.806
John Schlesinger,6.0760000000000005,5.27,-0.8060000000000009
Alain Resnais,7.042000000000001,6.234,-0.8080000000000007
David Hackl,5.667999999999999,4.8580000000000005,-0.8099999999999987
S. Shankar,7.722,6.906000000000001,-0.8159999999999998
Guillaume Canet,7.148,6.33,-0.8179999999999996
Stephen Kay,5.276,4.458,-0.8179999999999996
Arturo Ripstein,7.144,6.322,-0.8220000000000001
Ella Lemhagen,6.102,5.276,-0.8260000000000005
Sam Firstenberg,4.362,3.534,-0.8280000000000003
André Øvredal,6.8660000000000005,6.032,-0.8340000000000005
Julio Medem,7.164,6.328,-0.8359999999999994
Danny Boyle,7.636,6.8,-0.8360000000000003
David Koepp,6.276,5.438000000000001,-0.8379999999999992
Pierre Morel,7.268,6.43,-0.8380000000000001
Ridley Scott,7.4319999999999995,6.5920000000000005,-0.839999999999999
Phil Alden Robinson,6.848,6.008000000000001,-0.839999999999999
Shana Feste,6.436,5.596,-0.8399999999999999
Tony Kaye,8.5,7.66,-0.8399999999999999
David S. Goyer,5.82,4.98,-0.8399999999999999
Kevin Macdonald,7.836,6.994,-0.8420000000000005
Jason Reitman,7.486000000000001,6.644,-0.8420000000000005
Lars von Trier,7.644,6.8,-0.8440000000000003
Mike Leigh,7.58,6.734,-0.8460000000000001
Jingle Ma,5.874,5.024,-0.8499999999999996
Fernando León de Aranoa,7.282,6.432,-0.8499999999999996
Bernard Rose,6.2860000000000005,5.436,-0.8500000000000005
Armando Iannucci,7.36,6.508000000000001,-0.8519999999999994
Michael Lembeck,5.796,4.944,-0.8520000000000003
Rob Zombie,6.21,5.356,-0.8540000000000001
Michel Hazanavicius,6.902,6.047999999999999,-0.854000000000001
Ole Bornedal,6.66,5.803999999999999,-0.8560000000000008
Kar-Wai Wong,7.456,6.6,-0.8560000000000008
Donald Petrie,6.624,5.763999999999999,-0.8600000000000003
Oliver Parker,6.8,5.936,-0.8639999999999999
Gregory Nava,7.06,6.192,-0.8679999999999994
Robert Luketic,6.4639999999999995,5.592,-0.8719999999999999
Rohit Shetty,6.154,5.276,-0.8780000000000001
David Yates,7.38,6.5,-0.8799999999999999
Christian Carion,7.282,6.402,-0.8799999999999999
Philippe Falardeau,7.38,6.5,-0.8799999999999999
Brian A. Miller,4.71,3.826,-0.8839999999999999
Dany Boon,6.604,5.72,-0.8840000000000003
Steven Shainberg,6.702000000000001,5.816,-0.886000000000001
Naoyuki Tomomatsu,4.726,3.838,-0.8879999999999999
Jan Hrebejk,7.481999999999999,6.5920000000000005,-0.8899999999999988
Sofia Coppola,7.25,6.36,-0.8899999999999997
Sergei Bodrov,6.492000000000001,5.602,-0.8900000000000006
John Sayles,7.3260000000000005,6.434,-0.8920000000000003
Yimou Zhang,7.96,7.066,-0.8940000000000001
Richard Linklater,7.462,6.564,-0.8979999999999997
David Cronenberg,6.84,5.936,-0.9039999999999999
Jessie Nelson,7.14,6.231999999999999,-0.9080000000000004
Brian De Palma,5.84,4.9319999999999995,-0.9080000000000004
James Ivory,7.112,6.204,-0.9080000000000004
Tom Vaughan,6.4,5.49,-0.9100000000000001
Emir Kusturica,7.5360000000000005,6.62,-0.9160000000000004
Neil Jordan,6.976,6.06,-0.9160000000000004
Travis Knight,7.7,6.78,-0.9199999999999999
Richard Eyre,7.077999999999999,6.154,-0.9239999999999995
Jay Chandrasekhar,6.572,5.648,-0.9240000000000004
Lucky McKee,6.055999999999999,5.13,-0.9259999999999993
Michael Bay,6.8,5.8660000000000005,-0.9339999999999993
Manoel de Oliveira,7.132,6.1979999999999995,-0.9340000000000002
Abbas Kiarostami,8.04,7.104,-0.935999999999999
Jirí Vejdelek,6.614,5.678,-0.9359999999999999
Patrice Leconte,6.707999999999999,5.77,-0.9379999999999997
Richard LaGravenese,6.957999999999999,6.02,-0.9379999999999997
John Waters,6.656000000000001,5.7139999999999995,-0.9420000000000011
Joel Schumacher,6.34,5.396,-0.944
Daniel Alfredson,6.577999999999999,5.632000000000001,-0.9459999999999988
Allan A. Goldstein,4.77,3.82,-0.9499999999999997
Hark Tsui,6.934,5.984,-0.9500000000000002
Ritesh Batra,7.644,6.69,-0.9539999999999997
Tom McGrath,7.26,6.3,-0.96
David DeCoteau,3.674,2.7119999999999997,-0.9620000000000002
