Director,First Average Rating,Last Average Rating,Career Progression Rating
Dan Fogelman,7.0,6.900000000000001,-0.09999999999999876
João César Monteiro,7.0,6.900000000000001,-0.09999999999999876
Matt Tyrnauer,7.099999999999999,7.0,-0.09999999999999876
Ann-Kristin Reyels,6.5,6.400000000000001,-0.09999999999999876
Hester Overmars,7.5,7.400000000000001,-0.09999999999999876
Vincent Ward,7.0,6.900000000000001,-0.09999999999999876
Warwick Thornton,7.0,6.900000000000001,-0.09999999999999876
Marcel Barrena,7.599999999999999,7.5,-0.09999999999999876
Michel Boujenah,6.599999999999999,6.5,-0.09999999999999876
Volker Schlöndorff,6.0,5.900000000000001,-0.09999999999999876
Adriana Maggs,6.099999999999999,6.0,-0.09999999999999876
Piotr Domalewski,7.099999999999999,7.0,-0.09999999999999876
Patricia Mazuy,6.0,5.900000000000001,-0.09999999999999876
Stuart Baird,6.5,6.400000000000001,-0.09999999999999876
Ivan Ostrochovský,6.5,6.400000000000001,-0.09999999999999876
Heitor Dhalia,6.599999999999999,6.5,-0.09999999999999876
David Lambert,6.599999999999999,6.5,-0.09999999999999876
Frans Nel,3.7999999999999994,3.7000000000000006,-0.09999999999999876
Hiroyuki Imaishi,7.099999999999999,7.0,-0.09999999999999876
Yukiko Sode,7.0,6.900000000000001,-0.09999999999999876
Juan Martínez Moreno,6.099999999999999,6.0,-0.09999999999999876
Mahmoud Kaabour,7.599999999999999,7.5,-0.09999999999999876
Albert Ter Heerdt,6.099999999999999,6.0,-0.09999999999999876
Gerardo Tort,7.0,6.900000000000001,-0.09999999999999876
Peter Mullan,7.0,6.900000000000001,-0.09999999999999876
Niki Iliev,6.599999999999999,6.5,-0.09999999999999876
Vitali Kanevsky,7.599999999999999,7.5,-0.09999999999999876
Marie Kreutzer,6.599999999999999,6.5,-0.09999999999999876
Jodie Foster,6.599999999999999,6.5,-0.09999999999999876
James Fox,7.5,7.400000000000001,-0.09999999999999876
Uli Gaulke,6.599999999999999,6.5,-0.09999999999999876
Rachel Perkins,6.599999999999999,6.5,-0.09999999999999876
Erik Leijonborg,5.5,5.400000000000001,-0.09999999999999876
Shuqin Huang,6.599999999999999,6.5,-0.09999999999999876
Oh-Kwang Kwon,6.099999999999999,6.0,-0.09999999999999876
Gregory Gieras,3.2999999999999994,3.2000000000000006,-0.09999999999999876
Enki Bilal,6.0,5.900000000000001,-0.09999999999999876
Asli Özge,6.5,6.400000000000001,-0.09999999999999876
Ugur Yücel,7.599999999999999,7.5,-0.09999999999999876
Scott Crawford,7.0,6.900000000000001,-0.09999999999999876
Paz Encina,6.599999999999999,6.5,-0.09999999999999876
Ksshitij Chaudhary,6.5,6.400000000000001,-0.09999999999999876
Toshirô Enomoto,6.466666666666666,6.366666666666667,-0.09999999999999876
Étienne Sauret,7.0,6.900000000000001,-0.09999999999999876
Jocelyne Saab,7.099999999999999,7.0,-0.09999999999999876
Bahram Reypoor,6.0,5.900000000000001,-0.09999999999999876
Megumi Sasaki,7.599999999999999,7.5,-0.09999999999999876
Biyi Bandele,6.099999999999999,6.0,-0.09999999999999876
Martin Makariev,5.599999999999999,5.5,-0.09999999999999876
Vasiliy Sigarev,7.0,6.900000000000001,-0.09999999999999876
Yong Hou,6.599999999999999,6.5,-0.09999999999999876
William Bindley,5.599999999999999,5.5,-0.09999999999999876
Cosima Lange,7.5,7.400000000000001,-0.09999999999999876
Konstantin Lopushanskiy,6.5,6.400000000000001,-0.09999999999999876
Damien Manivel,6.0,5.900000000000001,-0.09999999999999876
K.V. Guhan,6.5,6.400000000000001,-0.09999999999999876
Garth Maxwell,6.0,5.900000000000001,-0.09999999999999876
Erika Cohn,7.5,7.400000000000001,-0.09999999999999876
Gore Verbinski,6.5,6.400000000000001,-0.09999999999999876
Yoju Matsubayashi,6.5,6.400000000000001,-0.09999999999999876
Tinatin Kajrishvili,7.0,6.900000000000001,-0.09999999999999876
Nobuhiro Yamashita,6.099999999999999,6.0,-0.09999999999999876
Richard Friedman,5.599999999999999,5.5,-0.09999999999999876
Jeo Baby,6.5,6.400000000000001,-0.09999999999999876
Nobuhiro Suwa,7.0,6.900000000000001,-0.09999999999999876
Dominique de Rivaz,6.0,5.900000000000001,-0.09999999999999876
Drazen Kuljanin,5.5,5.400000000000001,-0.09999999999999876
Vadim Perelman,7.5,7.400000000000001,-0.09999999999999876
John Ruane,6.5,6.400000000000001,-0.09999999999999876
Dina Zvi-Riklis,6.5,6.400000000000001,-0.09999999999999876
Sophie Lorain,6.599999999999999,6.5,-0.09999999999999876
Amanda Blue,7.5,7.400000000000001,-0.09999999999999876
Alexandre Rockwell,7.099999999999999,7.0,-0.09999999999999876
Cláudio Assis,6.599999999999999,6.5,-0.09999999999999876
Sam Garbarski,6.599999999999999,6.5,-0.09999999999999876
Fabian Wullenweber,6.0,5.900000000000001,-0.09999999999999876
Andrea Pallaoro,6.0,5.900000000000001,-0.09999999999999876
Michael Del Monte,7.0,6.900000000000001,-0.09999999999999876
Per-Olav Sørensen,5.599999999999999,5.5,-0.09999999999999876
Royston Tan,6.0,5.900000000000001,-0.09999999999999876
Christian Sønderby Jepsen,7.5,7.400000000000001,-0.09999999999999876
Gregg Araki,6.5,6.400000000000001,-0.09999999999999876
Nagieb Khaja,7.099999999999999,7.0,-0.09999999999999876
Fei Li,6.0,5.900000000000001,-0.09999999999999876
Antonio Mercero,6.2,6.1000000000000005,-0.09999999999999964
Nicolae Margineanu,7.8,7.7,-0.09999999999999964
Rebecca Miller,6.3,6.2,-0.09999999999999964
Hiroto Yokokawa,6.3,6.2,-0.09999999999999964
Lori Petty,6.3999999999999995,6.3,-0.09999999999999964
Rohit Jugraj,4.5,4.4,-0.09999999999999964
Cristian Nemescu,7.8,7.7,-0.09999999999999964
Russell Solberg,5.1,5.0,-0.09999999999999964
Pitipol Ybarra,5.8999999999999995,5.8,-0.09999999999999964
Sergio Bizzio,6.3,6.2,-0.09999999999999964
Carlo Ledesma,5.8,5.7,-0.09999999999999964
Lawrence Blume,6.3,6.2,-0.09999999999999964
Mohammad Mehdi Asgarpour,5.8,5.7,-0.09999999999999964
Denzel Washington,7.3,7.2,-0.09999999999999964
Patrick Bouchitey,6.7,6.6000000000000005,-0.09999999999999964
Ramaa Mosley,6.3,6.2,-0.09999999999999964
Patrick Mille,5.1,5.0,-0.09999999999999964
Özgür Yildirim,6.8,6.7,-0.09999999999999964
Hisashi Kimura,5.8,5.7,-0.09999999999999964
Mick Garris,5.3,5.2,-0.09999999999999964
Matt Chow,4.8,4.7,-0.09999999999999964
Steve Barnett,5.3,5.2,-0.09999999999999964
Judit Elek,6.8,6.7,-0.09999999999999964
Tonje Hessen Schei,6.8,6.7,-0.09999999999999964
Ron Fricke,8.5,8.4,-0.09999999999999964
Vahid Mustafayev,7.3999999999999995,7.3,-0.09999999999999964
Francesco Laudadio,5.1,5.0,-0.09999999999999964
Aki Kaurismäki,7.3,7.2,-0.09999999999999964
Walter Taylaur,4.8999999999999995,4.8,-0.09999999999999964
Jens Jonsson,6.3,6.2,-0.09999999999999964
Roko Belic,7.8,7.7,-0.09999999999999964
Alejandro Gamboa,4.8,4.7,-0.09999999999999964
Ken Sanzel,5.1,5.0,-0.09999999999999964
Manne Lindwall,4.8,4.7,-0.09999999999999964
Anthony J. Christopher,5.3,5.2,-0.09999999999999964
Sang Jun Park,5.8,5.7,-0.09999999999999964
Nick Peterson,6.8,6.7,-0.09999999999999964
Fritz Kiersch,5.1,5.0,-0.09999999999999964
Jenica Bergere,5.3999999999999995,5.3,-0.09999999999999964
Ramsey Nouah,5.1,5.0,-0.09999999999999964
Kar-Yung Lau,5.3,5.2,-0.09999999999999964
Ibrahim El-Batout,6.3,6.2,-0.09999999999999964
Alexandru Belc,7.3,7.2,-0.09999999999999964
Aleksei Karelin,6.7,6.6000000000000005,-0.09999999999999964
Francisco D'Intino,5.8,5.7,-0.09999999999999964
Dariusz Zawislak,5.1,5.0,-0.09999999999999964
John Langridge,4.3,4.2,-0.09999999999999964
Greg Whiteley,7.7,7.6000000000000005,-0.09999999999999964
Sergio Stivaletti,5.8,5.7,-0.09999999999999964
Mohsen Tavakoli,4.3999999999999995,4.3,-0.09999999999999964
Levin Garbisch,4.3999999999999995,4.3,-0.09999999999999964
Bryan Goeres,4.8,4.7,-0.09999999999999964
Robert Rippberger,7.2,7.1000000000000005,-0.09999999999999964
Yossi Madmoni,6.8,6.7,-0.09999999999999964
Hideyuki Hirayama,5.8999999999999995,5.8,-0.09999999999999964
John Gianvito,6.8,6.7,-0.09999999999999964
Jonas Elmer,6.8,6.7,-0.09999999999999964
Leif Lindblom,5.1,5.0,-0.09999999999999964
Benjamin Beaulieu,5.3,5.2,-0.09999999999999964
Friedrich Moser,7.3,7.2,-0.09999999999999964
Paul Nicholas,4.8,4.7,-0.09999999999999964
Akihiko Shiota,6.8,6.7,-0.09999999999999964
Ferzan Özpetek,6.8,6.7,-0.09999999999999964
Emanuel Hoss-Desmarais,5.8,5.7,-0.09999999999999964
Tammi Sutton,4.1,4.0,-0.09999999999999964
John Maggio,7.3,7.2,-0.09999999999999964
Yin Nam,4.5,4.4,-0.09999999999999964
Pelle Berglund,5.8,5.7,-0.09999999999999964
Peter Berg,6.3,6.2,-0.09999999999999964
Paul Cox,6.3,6.2,-0.09999999999999964
Dong-il Shin,7.3,7.2,-0.09999999999999964
Jonas Karasek,6.8,6.7,-0.09999999999999964
Steve DiMarco,6.3,6.2,-0.09999999999999964
Luc Picard,7.3,7.2,-0.09999999999999964
Alejandro G. Iñárritu,8.1,8.0,-0.09999999999999964
Ba Vu Nguyen,5.3,5.2,-0.09999999999999964
Okihiro Yoneda,5.8,5.7,-0.09999999999999964
Tyler Russell,4.5,4.4,-0.09999999999999964
Rémi Bezançon,6.8,6.7,-0.09999999999999964
Giedre Zickyte,8.4,8.3,-0.09999999999999964
Stephen Cornwell,4.6,4.5,-0.09999999999999964
Alberto Sciamma,4.6,4.5,-0.09999999999999964
Péter Forgács,7.3999999999999995,7.3,-0.09999999999999964
Marino Amoruso,6.833333333333333,6.733333333333333,-0.09999999999999964
Terence Hill,5.1,5.0,-0.09999999999999964
J.S. Cardone,5.1,5.0,-0.09999999999999964
Bouli Lanners,6.3999999999999995,6.3,-0.09999999999999964
Fernando Salem,6.8,6.7,-0.09999999999999964
Simone Godano,6.3,6.2,-0.09999999999999964
David Bezmozgis,6.3,6.2,-0.09999999999999964
Sabu,6.8,6.7,-0.09999999999999964
Doug Lodato,4.8,4.7,-0.09999999999999964
Shinnosuke Yakuwa,6.8,6.7,-0.09999999999999964
Carlos Saldanha,6.8,6.7,-0.09999999999999964
Edward Yang,8.2,8.1,-0.09999999999999964
Douglas Aarniokoski,4.6,4.5,-0.09999999999999964
Dae-hwan Kim,6.3,6.2,-0.09999999999999964
Oskari Pastila,6.3,6.2,-0.09999999999999964
David Mirkin,6.3,6.2,-0.09999999999999964
Sameh Zoabi,6.8,6.7,-0.09999999999999964
Robert Gaston,4.5,4.4,-0.09999999999999964
Hitoshi Ône,6.8,6.7,-0.09999999999999964
Director X,5.3,5.2,-0.09999999999999964
Larry Charles,5.3,5.2,-0.09999999999999964
Adam Wingard,4.6,4.5,-0.09999999999999964
Ben Sombogaart,6.8,6.7,-0.09999999999999964
Anna Biller,6.3,6.2,-0.09999999999999964
Q. Allan Brocka,5.8,5.7,-0.09999999999999964
Andreas Goldstein,5.8999999999999995,5.8,-0.09999999999999964
Davoud Mavasaghi,3.3666666666666667,3.266666666666667,-0.09999999999999964
Padraig Reynolds,4.5,4.4,-0.09999999999999964
Helmut Dziuba,6.8,6.7,-0.09999999999999964
Jan Troell,6.3,6.2,-0.09999999999999964
Pierre Greco,5.8999999999999995,5.8,-0.09999999999999964
Fabienne Godet,6.3,6.2,-0.09999999999999964
William Kaufman,5.3,5.2,-0.09999999999999964
Michelle Esrick,7.3999999999999995,7.3,-0.09999999999999964
Mark Jones,4.8,4.7,-0.09999999999999964
Shane Hawks,5.0,4.9,-0.09999999999999964
Blain Brown,5.0,4.9,-0.09999999999999964
Noémie Lvovsky,6.3,6.2,-0.09999999999999964
Erwin van den Eshof,4.6,4.5,-0.09999999999999964
Yuen-Leung Poon,5.1,5.0,-0.09999999999999964
Hans Pool,7.3999999999999995,7.3,-0.09999999999999964
Frieder Schlaich,6.8,6.7,-0.09999999999999964
Yôji Yamada,6.8,6.7,-0.09999999999999964
Nanfu Wang,7.3,7.2,-0.09999999999999964
Sajin Baabu,7.3,7.2,-0.09999999999999964
Antoine Barraud,6.3999999999999995,6.3,-0.09999999999999964
Joachim Masannek,5.0,4.9,-0.09999999999999964
Jean-Philippe Duval,6.3,6.2,-0.09999999999999964
Aleksandr Voytinskiy,5.0,4.9,-0.09999999999999964
Michael Mohan,5.8,5.7,-0.09999999999999964
Anne Wheeler,6.7,6.6000000000000005,-0.09999999999999964
Marleen Gorris,6.8,6.7,-0.09999999999999964
Mohammad Kharratzade,1.5,1.4000000000000001,-0.09999999999999987
Derrick Granado,3.0,2.9,-0.10000000000000009
Eric Forsberg,2.6,2.5,-0.10000000000000009
Rob Avery,3.0,2.9,-0.10000000000000009
Sam Barrett,4.0,3.9,-0.10000000000000009
Sukit Narintr,3.5,3.4,-0.10000000000000009
Glenn Miller,3.6,3.5,-0.10000000000000009
Hasan Fathi,4.9,4.8,-0.10000000000000053
Sophie Fillières,5.6000000000000005,5.5,-0.10000000000000053
Addison Heath,5.566666666666666,5.466666666666666,-0.10000000000000053
Chuck Conry,3.7000000000000006,3.6,-0.10000000000000053
Alberto Mar,4.7,4.6,-0.10000000000000053
Maximilian Elfeldt,2.7000000000000006,2.6,-0.10000000000000053
Eiki Takahashi,7.866666666666667,7.766666666666667,-0.10000000000000053
Lenka Hellstedt,4.9,4.8,-0.10000000000000053
David Jackson,5.2,5.1,-0.10000000000000053
Hiroshi Ishikawa,7.0,6.8999999999999995,-0.10000000000000053
Douglas Keeve,6.5,6.3999999999999995,-0.10000000000000053
Diede in 't Veld,5.6000000000000005,5.5,-0.10000000000000053
Stephan Lacant,7.1000000000000005,7.0,-0.10000000000000053
Flavio Frederico,6.6000000000000005,6.5,-0.10000000000000053
Martin Weisz,5.2,5.1,-0.10000000000000053
Gabriel Velázquez,6.233333333333333,6.133333333333333,-0.10000000000000053
Richard Rowntree,3.4,3.2999999999999994,-0.10000000000000053
Demetrius Wren,7.1000000000000005,7.0,-0.10000000000000053
Thierry Schiel,4.9,4.8,-0.10000000000000053
Martina Sakova,6.1000000000000005,6.0,-0.10000000000000053
Andrew Schuth,2.7000000000000006,2.6,-0.10000000000000053
Jaturong Mokjok,5.433333333333334,5.333333333333333,-0.10000000000000053
C.M. Talkington,6.0,5.8999999999999995,-0.10000000000000053
Michael Pfeifenberger,6.933333333333334,6.833333333333333,-0.10000000000000053
Milan Chams,6.433333333333334,6.333333333333333,-0.10000000000000053
David Albala,7.1000000000000005,7.0,-0.10000000000000053
Benjamin Ross Hayden,3.7000000000000006,3.6,-0.10000000000000053
Bruno François-Boucher,5.6000000000000005,5.5,-0.10000000000000053
Pau Martínez,5.366666666666667,5.266666666666667,-0.10000000000000053
Daniela Goggi,5.6000000000000005,5.5,-0.10000000000000053
Abdelkrim Bahloul,5.2,5.1,-0.10000000000000053
Ioan Cãrmãzan,6.6000000000000005,6.5,-0.10000000000000053
Chris LaMartina,5.533333333333334,5.433333333333334,-0.10000000000000053
Lorenzo Onorati,5.033333333333334,4.933333333333334,-0.10000000000000053
Chris Malloy,7.6000000000000005,7.5,-0.10000000000000053
Seth Breedlove,5.666666666666667,5.566666666666666,-0.10000000000000053
Tereza Nvotová,6.6000000000000005,6.5,-0.10000000000000053
Antonio Trashorras,4.4,4.3,-0.10000000000000053
Shola Lynch,7.1000000000000005,7.0,-0.10000000000000053
Yu Li,5.2,5.1,-0.10000000000000053
Jalil Lespert,4.9,4.8,-0.10000000000000053
Manmohan Singh,6.0,5.8999999999999995,-0.10000000000000053
Pun-Hei Leung,5.5,5.3999999999999995,-0.10000000000000053
Yui-Ming Tam,6.5,6.3999999999999995,-0.10000000000000053
Mickey Lemle,7.6000000000000005,7.5,-0.10000000000000053
Rico Johnson,5.066666666666666,4.966666666666666,-0.10000000000000053
Fabrizio Maria Cortese,6.1000000000000005,6.0,-0.10000000000000053
Pablo José Meza,6.5,6.3999999999999995,-0.10000000000000053
Vincent Zhou,3.4,3.2999999999999994,-0.10000000000000053
Jan-Willem van Ewijk,6.6000000000000005,6.5,-0.10000000000000053
Dae-min Park,6.7,6.599999999999999,-0.10000000000000142
Krzysztof Lang,5.7,5.599999999999999,-0.10000000000000142
Anika Decker,5.400000000000001,5.3,-0.10000000000000142
John Wells,6.7,6.599999999999999,-0.10000000000000142
Cesc Gay,6.7,6.599999999999999,-0.10000000000000142
Michael Ferris Gibson,5.400000000000001,5.3,-0.10000000000000142
Richard Donner,6.7,6.599999999999999,-0.10000000000000142
In-je Park,6.400000000000001,6.3,-0.10000000000000142
Tomoyuki Furumaya,6.400000000000001,6.3,-0.10000000000000142
Ol Parker,6.7,6.599999999999999,-0.10000000000000142
Claudio Amendola,5.900000000000001,5.8,-0.10000000000000142
Miguel Littin,6.2,6.099999999999999,-0.10000000000000142
Lourens Blok,5.900000000000001,5.8,-0.10000000000000142
Rocco DeVilliers,6.900000000000001,6.8,-0.10000000000000142
Manfred Oldenburg,6.7,6.599999999999999,-0.10000000000000142
Alexandre Moors,5.900000000000001,5.8,-0.10000000000000142
Kaija Juurikkala,5.400000000000001,5.3,-0.10000000000000142
Glenn Standring,5.400000000000001,5.3,-0.10000000000000142
Alexis Gambis,6.2,6.099999999999999,-0.10000000000000142
Frank Krom,6.2,6.099999999999999,-0.10000000000000142
Ryo Saitani,7.7,7.599999999999999,-0.10000000000000142
Raja Amari,6.7,6.599999999999999,-0.10000000000000142
Namrata Singh Gujral,6.2,6.099999999999999,-0.10000000000000142
Pedro Costa,6.900000000000001,6.8,-0.10000000000000142
Maurice Phillips,5.400000000000001,5.3,-0.10000000000000142
Gabriela Ledesma,5.400000000000001,5.3,-0.10000000000000142
So Yong Kim,6.400000000000001,6.3,-0.10000000000000142
Raúl Ruiz,6.2,6.099999999999999,-0.10000000000000142
Maurice Barthélémy,5.7,5.599999999999999,-0.10000000000000142
Uisenma Borchu,6.400000000000001,6.3,-0.10000000000000142
Tung Cho 'Joe' Cheung,6.366666666666667,6.266666666666666,-0.10000000000000142
Fatma Zohra Zamoum,5.400000000000001,5.3,-0.10000000000000142
François Rotger,6.2,6.099999999999999,-0.10000000000000142
Riley Stearns,6.7,6.599999999999999,-0.10000000000000142
Stephen Frears,6.900000000000001,6.8,-0.10000000000000142
Robert Jan Westdijk,6.900000000000001,6.8,-0.10000000000000142
Emir Kusturica,7.2,7.099999999999999,-0.10000000000000142
Paula Hernández,7.2,7.099999999999999,-0.10000000000000142
Dibakar Banerjee,7.7,7.599999999999999,-0.10000000000000142
Martin Gypkens,6.400000000000001,6.3,-0.10000000000000142
Djibril Diop Mambéty,7.400000000000001,7.3,-0.10000000000000142
Cécilia Rouaud,5.900000000000001,5.8,-0.10000000000000142
Jessica Oreck,6.2,6.099999999999999,-0.10000000000000142
Souheil Ben-Barka,5.7,5.599999999999999,-0.10000000000000142
Toni Myers,7.400000000000001,7.3,-0.10000000000000142
Rainer Hartleb,6.7,6.599999999999999,-0.10000000000000142
Bill Duke,5.900000000000001,5.8,-0.10000000000000142
Philippe Barcinski,6.900000000000001,6.8,-0.10000000000000142
Benoît Graffin,5.900000000000001,5.8,-0.10000000000000142
Celina Murga,6.2,6.099999999999999,-0.10000000000000142
Morgan Spurlock,7.2,7.099999999999999,-0.10000000000000142
Herbert Sveinbjörnsson,7.900000000000001,7.8,-0.10000000000000142
Marc Webb,7.7,7.599999999999999,-0.10000000000000142
Tom Waller,5.900000000000001,5.8,-0.10000000000000142
Michael Apted,6.400000000000001,6.3,-0.10000000000000142
Sergei Dvortsevoy,7.2,7.099999999999999,-0.10000000000000142
Arman T. Riahi,6.7,6.599999999999999,-0.10000000000000142
Antony Butts,7.400000000000001,7.3,-0.10000000000000142
Yûji Tajiri,6.2,6.099999999999999,-0.10000000000000142
Paul Oremland,6.400000000000001,6.3,-0.10000000000000142
David Kreiner,6.400000000000001,6.3,-0.10000000000000142
Mark Pellington,5.7,5.599999999999999,-0.10000000000000142
Jason Kohn,7.2,7.099999999999999,-0.10000000000000142
Ryszard Brylski,5.900000000000001,5.8,-0.10000000000000142
Peter Lepeniotis,5.7,5.599999999999999,-0.10000000000000142
Anqi Ju,7.2,7.099999999999999,-0.10000000000000142
Kieran Darcy-Smith,5.900000000000001,5.8,-0.10000000000000142
Christos Georgiou,6.400000000000001,6.3,-0.10000000000000142
Frédéric Tcheng,7.2,7.099999999999999,-0.10000000000000142
Fangyi Xu,6.900000000000001,6.8,-0.10000000000000142
Nathaniel Kahn,7.400000000000001,7.3,-0.10000000000000142
Hui Tong,6.400000000000001,6.3,-0.10000000000000142
Carlos Reygadas,6.900000000000001,6.8,-0.10000000000000142
Claus Drexel,6.2,6.099999999999999,-0.10000000000000142
Curt Morgan,8.3,8.2,-0.10000000000000142
Scott Sanders,5.900000000000001,5.8,-0.10000000000000142
Ivan Kravchyshyn,7.400000000000001,7.3,-0.10000000000000142
Eunhee Huh,5.900000000000001,5.8,-0.10000000000000142
Mushon Salmona,6.7,6.599999999999999,-0.10000000000000142
Abe Forsythe,6.400000000000001,6.3,-0.10000000000000142
Cho Jung-Rae,6.7,6.599999999999999,-0.10000000000000142
Rémi Chayé,7.2,7.099999999999999,-0.10000000000000142
Sophie Huber,7.400000000000001,7.3,-0.10000000000000142
Eugenio Cappuccio,6.7,6.599999999999999,-0.10000000000000142
Santiago Loza,5.7,5.599999999999999,-0.10000000000000142
Sam Raimi,6.400000000000001,6.3,-0.10000000000000142
Anaïs Barbeau-Lavalette,6.7,6.599999999999999,-0.10000000000000142
Vincent Grashaw,6.400000000000001,6.3,-0.10000000000000142
Lee Hirsch,7.400000000000001,7.3,-0.10000000000000142
Arto Koskinen,6.900000000000001,6.8,-0.10000000000000142
Christine Repond,6.400000000000001,6.3,-0.10000000000000142
Thomas Carter,6.7,6.599999999999999,-0.10000000000000142
Jeff Orlowski-Yang,7.7,7.599999999999999,-0.10000000000000142
Julien Abraham,6.400000000000001,6.3,-0.10000000000000142
Peter O'Fallon,6.900000000000001,6.8,-0.10000000000000142
Dmitry Mamuliya,5.7,5.599999999999999,-0.10000000000000142
Jonathan Sagall,6.2,6.099999999999999,-0.10000000000000142
Christine Jeffs,6.900000000000001,6.8,-0.10000000000000142
Ronaldo German,7.233333333333334,7.133333333333333,-0.10000000000000142
Marco Petry,6.400000000000001,6.3,-0.10000000000000142
Barbet Schroeder,7.2,7.099999999999999,-0.10000000000000142
Vi Anand,6.2,6.099999999999999,-0.10000000000000142
Yang Lu,6.7,6.599999999999999,-0.10000000000000142
Janine Hosking,7.733333333333334,7.633333333333333,-0.10000000000000142
Wiebke von Carolsfeld,6.7,6.599999999999999,-0.10000000000000142
Alex Kendrick,6.7,6.599999999999999,-0.10000000000000142
Mel Brooks,5.900000000000001,5.8,-0.10000000000000142
J.D. Dillard,5.900000000000001,5.8,-0.10000000000000142
Amma Asante,6.7,6.599999999999999,-0.10000000000000142
Armel Hostiou,5.900000000000001,5.8,-0.10000000000000142
Sam Mendes,8.3,8.2,-0.10000000000000142
Sonja Heiss,6.400000000000001,6.3,-0.10000000000000142
Leon Lee,7.900000000000001,7.8,-0.10000000000000142
Dwight H. Little,5.900000000000001,5.8,-0.10000000000000142
Pim van Hoeve,5.900000000000001,5.8,-0.10000000000000142
Rory Kelly,5.7,5.599999999999999,-0.10000000000000142
Eyal Boers,7.900000000000001,7.8,-0.10000000000000142
Carolina Hellsgård,5.7,5.599999999999999,-0.10000000000000142
Kira Muratova,6.900000000000001,6.8,-0.10000000000000142
Adrian Goiginger,7.7,7.599999999999999,-0.10000000000000142
Genjiro Arato,5.900000000000001,5.8,-0.10000000000000142
Don Roos,6.400000000000001,6.3,-0.10000000000000142
Hadi Hajaig,5.7,5.599999999999999,-0.10000000000000142
Davide Manuli,6.7,6.599999999999999,-0.10000000000000142
Ivan Fíla,7.2,7.099999999999999,-0.10000000000000142
Franco Lolli,6.7,6.599999999999999,-0.10000000000000142
Kenneth Bi,6.400000000000001,6.3,-0.10000000000000142
José Luis Rugeles,6.400000000000001,6.3,-0.10000000000000142
Christopher Nolan,7.400000000000001,7.3,-0.10000000000000142
Phillip Borsos,6.400000000000001,6.3,-0.10000000000000142
Enrique Gato,5.900000000000001,5.8,-0.10000000000000142
Cameron Yates,6.7,6.599999999999999,-0.10000000000000142
Chang-jae Lee,7.400000000000001,7.3,-0.10000000000000142
Ricardo Trogi,7.2,7.099999999999999,-0.10000000000000142
Pin Pin Tan,7.316666666666666,7.2,-0.11666666666666625
Nam Dae-joong,6.333333333333333,6.2,-0.13333333333333286
Thomas Heise,7.033333333333334,6.900000000000001,-0.13333333333333286
Charles-Olivier Michaud,5.533333333333334,5.400000000000001,-0.13333333333333286
Muzzamer Rahman,6.8,6.666666666666667,-0.13333333333333286
Benjamin Filipovic,7.133333333333333,7.0,-0.13333333333333286
Grzegorz Jaroszuk,5.633333333333333,5.5,-0.13333333333333286
Kati Juurus,6.466666666666666,6.333333333333333,-0.13333333333333286
Ruel S. Bayani,6.533333333333334,6.400000000000001,-0.13333333333333286
Sheona McDonald,6.599999999999999,6.466666666666666,-0.13333333333333286
Javier Cruz Jr.,9.1,8.966666666666667,-0.13333333333333286
Nanouk Leopold,6.433333333333333,6.3,-0.13333333333333286
Dasaradh,5.3,5.166666666666667,-0.13333333333333286
Danielle Gardner,7.0,6.866666666666667,-0.13333333333333286
Romy Suzara,7.333333333333333,7.2,-0.13333333333333286
Ruslan Akun,6.599999999999999,6.466666666666666,-0.13333333333333286
Michel Lipkes,6.133333333333333,6.0,-0.13333333333333286
Thomas Imbach,7.133333333333333,7.0,-0.13333333333333286
Mike Barkhoff,8.633333333333333,8.5,-0.13333333333333286
Hernán Jabes,7.133333333333333,7.0,-0.13333333333333286
Neasa Hardiman,5.833333333333333,5.7,-0.13333333333333286
Roberta Durrant,6.8,6.666666666666667,-0.13333333333333286
Aaron Brookner,7.133333333333333,7.0,-0.13333333333333286
Michael Noer,6.933333333333333,6.8,-0.13333333333333286
W. Mel Martins,6.133333333333333,6.0,-0.13333333333333286
Fredrik Gertten,7.333333333333333,7.2,-0.13333333333333286
Hervé Le Roux,6.133333333333333,6.0,-0.13333333333333286
Savas Ceviz,7.133333333333333,7.0,-0.13333333333333286
Seung-wook Byeon,5.833333333333333,5.7,-0.13333333333333286
Robert Dornhelm,7.0,6.866666666666667,-0.13333333333333286
Jose Pozo,5.5,5.366666666666667,-0.13333333333333286
Takeshi Miyasaka,5.633333333333333,5.5,-0.13333333333333286
Petr Lom,7.933333333333333,7.8,-0.13333333333333286
Chris Kennedy,6.466666666666666,6.333333333333333,-0.13333333333333286
Huck Botko,4.5,4.366666666666667,-0.13333333333333286
Bahman Kiarostami,6.5,6.366666666666667,-0.13333333333333286
Yutthana Mukdasanit,6.8,6.666666666666667,-0.13333333333333286
Brendan Muldowney,6.033333333333334,5.900000000000001,-0.13333333333333286
Ferdinando Vicentini Orgnani,6.5,6.366666666666667,-0.13333333333333286
Ulrik Imtiaz Rolfsen,6.3,6.166666666666667,-0.13333333333333286
Sajid Yahiya,4.333333333333333,4.2,-0.13333333333333286
José Antonio Quirós,6.0,5.866666666666667,-0.13333333333333286
Fredrik von Krusenstjerna,6.5,6.366666666666667,-0.13333333333333286
Juan Villegas,6.0,5.866666666666667,-0.13333333333333286
Nina Paley,7.599999999999999,7.466666666666666,-0.13333333333333286
