Director,First Average Rating,Last Average Rating,Career Progression Rating
Hosein Ghena'at,4.24,4.4,0.16000000000000014
Connie Macatuno,6.26,6.42,0.16000000000000014
Arizal,5.82,5.98,0.16000000000000014
Fangfang Li,6.24,6.4,0.16000000000000014
Svetlana Baskova,5.34,5.5,0.16000000000000014
Karaan Guliani,5.9399999999999995,6.1,0.16000000000000014
Giancarlo Soldi,6.6,6.76,0.16000000000000014
Tanya Wexler,6.04,6.2,0.16000000000000014
Maike Brochhaus,5.1,5.26,0.16000000000000014
Atanu Ghosh,5.9,6.0600000000000005,0.16000000000000014
Ruth Caudeli,5.7,5.86,0.16000000000000014
Kaila York,4.880000000000001,5.040000000000001,0.16000000000000014
Charles Binamé,6.34,6.5,0.16000000000000014
Laura Terruso,5.9399999999999995,6.1,0.16000000000000014
Jesse Vaughan,4.7,4.86,0.16000000000000014
Vikram Pradhan,5.14,5.3,0.16000000000000014
Zdenek Viktora,5.2,5.36,0.16000000000000014
Sabine Boss,5.9399999999999995,6.1,0.16000000000000014
Danny Roth,4.0,4.16,0.16000000000000014
Li-chou Yang,7.24,7.4,0.16000000000000014
Ivan Peric,6.14,6.3,0.16000000000000014
John Stewart,4.3,4.46,0.16000000000000014
Greg Lombardo,5.4399999999999995,5.6,0.16000000000000014
Yan-Yan Mak,6.74,6.9,0.16000000000000014
Pat Mills,6.24,6.4,0.16000000000000014
Ivan Cardoso,5.82,5.98,0.16000000000000014
Klaas van Eijkeren,5.0,5.16,0.16000000000000014
Herwin Novianto,6.58,6.74,0.16000000000000014
Aniket Chattopadhyay,5.88,6.04,0.16000000000000014
R. Scott Leisk,5.04,5.2,0.16000000000000014
Danny J. Boyle,4.9399999999999995,5.1,0.16000000000000014
Stacy Davidson,4.04,4.2,0.16000000000000014
Henrik Martin Dahlsbakken,5.5,5.66,0.16000000000000014
Jun'ichi Ishikawa,6.34,6.5,0.16000000000000014
Michael J. Murphy,4.8,4.96,0.16000000000000014
Brice Cauvin,5.14,5.3,0.16000000000000014
Luis Javier Henaine,5.74,5.9,0.16000000000000014
Lucien Jean-Baptiste,5.6,5.76,0.16000000000000014
Evgeniy Pashkevich,5.3,5.46,0.16000000000000014
Alessandro Aronadio,6.1,6.26,0.16000000000000014
Don E. FauntLeRoy,3.6399999999999997,3.8,0.16000000000000014
David Wu,5.84,6.0,0.16000000000000014
Marcy Ronen,4.34,4.5,0.16000000000000014
Stelios Charalampopoulos,6.24,6.4,0.16000000000000014
Martin Walz,5.4,5.5600000000000005,0.16000000000000014
Dawn Gifford Engle,7.76,7.92,0.16000000000000014
Woo-jin Jang,5.8,5.96,0.16000000000000014
Stacy Peralta,7.6,7.76,0.16000000000000014
Manabu Asô,5.3,5.46,0.16000000000000014
Josiah David Warren,4.82,4.9799999999999995,0.15999999999999925
Carlo Lizzani,6.3,6.459999999999999,0.15999999999999925
Joaquim Pinto,7.140000000000001,7.3,0.15999999999999925
Takeshi Fukunaga,6.44,6.6,0.15999999999999925
Tahani Rached,7.640000000000001,7.8,0.15999999999999925
Enrico Cerasuolo,7.0,7.159999999999999,0.15999999999999925
Naomi Kawase,6.840000000000001,7.0,0.15999999999999925
Joe Thomas,7.840000000000001,8.0,0.15999999999999925
Jorge Navas,6.3,6.459999999999999,0.15999999999999925
Arivazhagan Venkatachalam,7.140000000000001,7.3,0.15999999999999925
Evgeniy Lavrentev,5.0200000000000005,5.18,0.15999999999999925
Josef Rusnak,4.640000000000001,4.8,0.15999999999999925
Samuel Kishi,7.040000000000001,7.2,0.15999999999999925
Hiroyuki Kawasaki,6.38,6.539999999999999,0.15999999999999925
David Kaplan,6.44,6.6,0.15999999999999925
Rafael Lewandowski,6.3,6.459999999999999,0.15999999999999925
Prashant Nair,6.44,6.6,0.15999999999999925
Yoshinari Nishikôri,5.94,6.1,0.15999999999999925
Witthaya Thongyooyong,6.540000000000001,6.7,0.15999999999999925
Ji-young Boo,6.540000000000001,6.7,0.15999999999999925
Alice Nellis,6.94,7.1,0.15999999999999925
Wesley Emerson,6.640000000000001,6.8,0.15999999999999925
Alan Pao,4.0200000000000005,4.18,0.15999999999999925
Ilgar Safat,6.540000000000001,6.7,0.15999999999999925
Lee Toland Krieger,7.040000000000001,7.2,0.15999999999999925
Caroline Suh,7.140000000000001,7.3,0.15999999999999925
Sang-il Lee,6.840000000000001,7.0,0.15999999999999925
Andreas Dresen,7.040000000000001,7.2,0.15999999999999925
Selton Mello,7.040000000000001,7.2,0.15999999999999925
Andrew Rossi,6.840000000000001,7.0,0.15999999999999925
Vineeth Sreenivasan,7.140000000000001,7.3,0.15999999999999925
Neil Berkeley,7.44,7.6,0.15999999999999925
Oded Davidoff,6.9,7.06,0.15999999999999925
Richard Poche,4.279999999999999,4.42,0.14000000000000057
Kenneth Hau Wai Lau,3.88,4.0200000000000005,0.14000000000000057
Hiroaki Andô,7.6,7.74,0.14000000000000057
Akram Fareed,3.38,3.5200000000000005,0.14000000000000057
Coke Sams,4.6,4.74,0.14000000000000057
Alexander Nanau,7.959999999999999,8.1,0.14000000000000057
Egor Konchalovskiy,4.9,5.040000000000001,0.14000000000000057
Yann Arthus-Bertrand,8.459999999999999,8.6,0.14000000000000057
Ngoc Phuong Vu,6.9,7.040000000000001,0.14000000000000057
Joe Maggio,6.7,6.840000000000001,0.14000000000000057
Abhishek Sharma,5.76,5.9,0.14000000000000057
Mark Dornford-May,6.5,6.640000000000001,0.14000000000000057
Ann-Kristin Reyels,6.26,6.4,0.14000000000000057
Youssef Delara,6.26,6.4,0.14000000000000057
Jan Henrik Stahlberg,5.959999999999999,6.1,0.14000000000000057
Roberto Minervini,6.659999999999999,6.8,0.14000000000000057
Wi Ding Ho,6.159999999999999,6.3,0.14000000000000057
Jin Jang,6.3,6.44,0.14000000000000057
Christy Garland,6.859999999999999,7.0,0.14000000000000057
Nobuhiro Suzumura,8.0,8.14,0.14000000000000057
Chad Hartigan,6.76,6.9,0.14000000000000057
Zhanna Issabayeva,6.659999999999999,6.8,0.14000000000000057
M.S. Raju,5.459999999999999,5.6,0.14000000000000057
María Novaro,6.8,6.94,0.14000000000000057
Laurent Boulanger,6.279999999999999,6.42,0.14000000000000057
Nina Davenport,6.459999999999999,6.6,0.14000000000000057
Sicheng Chen,5.959999999999999,6.1,0.14000000000000057
Richard Lowenstein,7.159999999999999,7.3,0.14000000000000057
Dylan Bank,4.4399999999999995,4.58,0.14000000000000057
Brian T. Jaynes,3.2600000000000002,3.4,0.13999999999999968
Daniel Yee Heng Chan,4.96,5.1,0.13999999999999968
Till Kleinert,5.5600000000000005,5.7,0.13999999999999968
David Beaird,5.5,5.64,0.13999999999999968
Sammaria Simanjuntak,6.0600000000000005,6.2,0.13999999999999968
Akin Omotoso,6.62,6.76,0.13999999999999968
Liming Li,4.66,4.8,0.13999999999999968
Shahram Shah Hosseini,3.44,3.5799999999999996,0.13999999999999968
Charlotte de Turckheim,5.2,5.34,0.13999999999999968
Babis Makridis,5.66,5.8,0.13999999999999968
Mario Azzopardi,6.34,6.4799999999999995,0.13999999999999968
Rokuro Mochizuki,6.16,6.3,0.13999999999999968
Ahmad Amini,4.86,5.0,0.13999999999999968
Simo Halinen,5.86,6.0,0.13999999999999968
Andreas Pichler,6.62,6.76,0.13999999999999968
Eyal Halfon,6.36,6.5,0.13999999999999968
José Luis García Sánchez,5.36,5.5,0.13999999999999968
Lucas Reiner,5.8,5.9399999999999995,0.13999999999999968
Hasan Fathi,4.9,5.04,0.13999999999999968
Ruben Maria Soriquez,6.140000000000001,6.28,0.13999999999999968
Jessy Terrero,4.5,4.64,0.13999999999999968
Kirk Harris,4.46,4.6,0.13999999999999968
Kim Farrant,6.16,6.3,0.13999999999999968
Osmond Karim,5.74,5.88,0.13999999999999968
Renato De Maria,6.0600000000000005,6.2,0.13999999999999968
Paul Vecchiali,6.16,6.3,0.13999999999999968
Göran Hugo Olsson,6.5200000000000005,6.659999999999999,0.1399999999999988
Ilian Djevelekov,7.279999999999999,7.4,0.120000000000001
David Blair,5.779999999999999,5.9,0.120000000000001
James Fox,7.279999999999999,7.4,0.120000000000001
Wyatt McDill,4.779999999999999,4.9,0.120000000000001
Didier Bourdon,5.42,5.540000000000001,0.120000000000001
Firouzeh Khosrovani,7.279999999999999,7.4,0.120000000000001
Jack Zagha Kababie,6.92,7.040000000000001,0.120000000000001
Pimpaka Towira,6.279999999999999,6.4,0.120000000000001
Justin Russell,4.6,4.720000000000001,0.120000000000001
René Cardona Jr.,4.6,4.720000000000001,0.120000000000001
Blue Leach,8.18,8.3,0.120000000000001
Jeremy Workman,7.279999999999999,7.4,0.120000000000001
Oliver Kienle,6.279999999999999,6.4,0.120000000000001
Jan Haft,7.6,7.720000000000001,0.120000000000001
Susan Morgan Cooper,7.6,7.720000000000001,0.120000000000001
Aleksey Mizgiryov,6.279999999999999,6.4,0.120000000000001
Steven Esteb,5.319999999999999,5.44,0.120000000000001
Rehad Desai,7.1,7.220000000000001,0.120000000000001
Elisabeth Scharang,5.779999999999999,5.9,0.120000000000001
Mitchell Altieri,5.279999999999999,5.4,0.120000000000001
J.R. Bookwalter,3.6399999999999997,3.7600000000000002,0.12000000000000055
Marios Piperides,6.4799999999999995,6.6,0.1200000000000001
Mark Cousins,7.2,7.32,0.1200000000000001
Mariusz Gawrys,5.08,5.2,0.1200000000000001
Colin McIvor,6.38,6.5,0.1200000000000001
Kurt Kuenne,6.38,6.5,0.1200000000000001
Sang-hoon Ahn,5.9,6.0200000000000005,0.1200000000000001
Marija Perovic,5.4799999999999995,5.6,0.1200000000000001
Adam Mason,4.68,4.8,0.1200000000000001
Dónal Foreman,6.4799999999999995,6.6,0.1200000000000001
Morgan O'Neill,5.68,5.8,0.1200000000000001
Davis Simanis Jr.,6.82,6.94,0.1200000000000001
Diego Hallivis,4.58,4.7,0.1200000000000001
Danial Rifki,6.58,6.7,0.1200000000000001
Dhana Sekaran,6.18,6.3,0.1200000000000001
Annie Goldson,6.88,7.0,0.1200000000000001
Lun Su,6.28,6.4,0.1200000000000001
Alejandro Bellame Palacios,7.08,7.2,0.1200000000000001
Eva López Sánchez,6.08,6.2,0.1200000000000001
Paulette Victor Lifton,4.0200000000000005,4.140000000000001,0.1200000000000001
Nello Rossati,6.4,6.5200000000000005,0.1200000000000001
Jay Abello,6.24,6.36,0.1200000000000001
Pappi Corsicato,6.68,6.8,0.1200000000000001
Stanislav Govorukhin,6.38,6.5,0.1200000000000001
Siew Hua Yeo,6.08,6.2,0.1200000000000001
Alex Wesley,2.7399999999999998,2.86,0.1200000000000001
Yuri Kanchiku,6.8,6.92,0.1200000000000001
Kepa Sojo,4.78,4.9,0.1200000000000001
Imani Shakur,3.88,4.0,0.1200000000000001
Cybela Clare,7.0200000000000005,7.140000000000001,0.1200000000000001
Isabel Sandoval,6.4799999999999995,6.6,0.1200000000000001
Dmitriy Tomashpolskiy,5.38,5.5,0.1200000000000001
Romain Cogitore,6.28,6.4,0.1200000000000001
Ryû Murakami,5.9,6.0200000000000005,0.1200000000000001
Alki David,4.4799999999999995,4.6,0.1200000000000001
Stephen Purvis,5.18,5.3,0.1200000000000001
Dong-bin Kim,5.54,5.66,0.1200000000000001
Peter Kassovitz,6.38,6.5,0.1200000000000001
Till Schauder,7.2,7.32,0.1200000000000001
Enzo Monteleone,6.56,6.68,0.1200000000000001
Clarisa Navas,6.18,6.3,0.1200000000000001
Enrique Buchichio,6.5,6.62,0.1200000000000001
Amy Miller Gross,4.58,4.7,0.1200000000000001
Sean Cain,3.44,3.56,0.1200000000000001
Martijn Smits,6.0,6.12,0.1200000000000001
Brad Keller,5.38,5.5,0.1200000000000001
Yernar Nurgaliyev,6.08,6.2,0.1200000000000001
Nick Stringer,6.9,7.0200000000000005,0.1200000000000001
Shonali Bose,7.4799999999999995,7.6,0.1200000000000001
Olga Spátová,7.56,7.68,0.1200000000000001
Tong Xu,7.4799999999999995,7.6,0.1200000000000001
Shu-Kai Chung,5.68,5.8,0.1200000000000001
Adam Wong,6.18,6.3,0.1200000000000001
Megan Freels Johnston,4.18,4.3,0.1200000000000001
Sôichi Umezawa,5.2,5.32,0.1200000000000001
Jaime Humberto Hermosillo,6.36,6.4799999999999995,0.11999999999999922
Mrighdeep Lamba,6.380000000000001,6.5,0.11999999999999922
Pornchai Hongrattanaporn,4.380000000000001,4.5,0.11999999999999922
Martín Farina,6.16,6.279999999999999,0.11999999999999922
Cameron Thor,4.0200000000000005,4.14,0.11999999999999922
Tom Morris,4.4,4.52,0.11999999999999922
Phil Grabsky,7.340000000000001,7.459999999999999,0.11999999999999833
Gustavo Graef Marino,6.6,6.7,0.10000000000000053
Óscar Ruiz Navia,6.6,6.7,0.10000000000000053
Janusz Kaminski,4.8,4.9,0.10000000000000053
Francis Veber,5.3,5.4,0.10000000000000053
Joseph Ruben,6.3,6.4,0.10000000000000053
Kurando Mitsutake,4.8,4.9,0.10000000000000053
Wayne Roberts,6.6,6.7,0.10000000000000053
Jerzy Skolimowski,5.6,5.7,0.10000000000000053
Malcolm Venville,5.8,5.9,0.10000000000000053
Yuki Tanada,6.3,6.4,0.10000000000000053
György Fehér,7.3,7.4,0.10000000000000053
J.T. Petty,5.6,5.7,0.10000000000000053
Michael Hofmann,7.1,7.2,0.10000000000000053
Homi Adajania,7.1,7.2,0.10000000000000053
Justine Triet,5.8,5.9,0.10000000000000053
Adam Weissman,5.3,5.4,0.10000000000000053
Jugal Hansraj,4.8,4.9,0.10000000000000053
Johanna Hald,5.8,5.9,0.10000000000000053
Lorenzo Vigas,6.6,6.7,0.10000000000000053
Alexis Dos Santos,6.3,6.4,0.10000000000000053
Jacqueline Zünd,7.1,7.2,0.10000000000000053
Jens Lien,6.3,6.4,0.10000000000000053
Joe Nussbaum,5.3,5.4,0.10000000000000053
Hong Sang-soo,6.6,6.7,0.10000000000000053
Joe Lynch,5.6,5.7,0.10000000000000053
Icíar Bollaín,6.3,6.4,0.10000000000000053
Yong-ho Son,6.1,6.2,0.10000000000000053
German Kral,7.1,7.2,0.10000000000000053
Adam McKay,7.1,7.2,0.10000000000000053
Jirí Mádl,6.8,6.9,0.10000000000000053
Kook-Hee Choi,6.6,6.7,0.10000000000000053
John Ginty,5.3,5.4,0.10000000000000053
Hao Zhou,7.6,7.7,0.10000000000000053
Jean-Philippe Toussaint,6.3,6.4,0.10000000000000053
Hanung Bramantyo,6.62,6.720000000000001,0.10000000000000053
Garrett Clancy,5.3,5.4,0.10000000000000053
Michael Hoffman,6.6,6.7,0.10000000000000053
Mathieu Turi,5.3,5.4,0.10000000000000053
Eric Steven Stahl,5.3,5.4,0.10000000000000053
Pierre Pinaud,6.3,6.4,0.10000000000000053
Erik Van Looy,6.1,6.2,0.10000000000000053
Craig Viveiros,5.8,5.9,0.10000000000000053
Craig Shapiro,5.1,5.2,0.10000000000000053
Nicolas Bedos,7.3,7.4,0.10000000000000053
Catti Edfeldt,5.3,5.4,0.10000000000000053
David Kane,6.3,6.4,0.10000000000000053
Eduard Bordukov,6.3,6.4,0.10000000000000053
Andrew Fleming,6.3,6.4,0.10000000000000053
Shalini Kantayya,6.6,6.7,0.10000000000000053
Tony Palmer,6.459999999999999,6.56,0.10000000000000053
Nathan Blair,6.3,6.4,0.10000000000000053
Farogh Siddique,5.1,5.2,0.10000000000000053
Anahí Berneri,6.1,6.2,0.10000000000000053
Sung Hyung Cho,7.1,7.2,0.10000000000000053
Byung-chun Min,5.6,5.7,0.10000000000000053
Michael Philip,4.8,4.9,0.10000000000000053
Paco León,6.3,6.4,0.10000000000000053
Deok Noh,6.3,6.4,0.10000000000000053
Fernando Trueba,7.1,7.2,0.10000000000000053
Paul Devlin,7.42,7.5200000000000005,0.10000000000000053
Andy Goddard,5.8,5.9,0.10000000000000053
Daniel Falicki,4.159999999999999,4.26,0.10000000000000053
Nawapol Thamrongrattanarit,7.1,7.2,0.10000000000000053
Nawfel Saheb-Ettaba,6.6,6.7,0.10000000000000053
Christoffer Boe,7.3,7.4,0.10000000000000053
Reinaldo Marcus Green,6.1,6.2,0.10000000000000053
Daniel Petrie Jr.,6.6,6.7,0.10000000000000053
Parviz Sheikh Tadi,4.74,4.840000000000001,0.10000000000000053
Timothy Linh Bui,6.1,6.2,0.10000000000000053
Samuli Valkama,5.6,5.7,0.10000000000000053
Robert Lee,4.1,4.2,0.10000000000000053
Dan Shadur,7.1,7.2,0.10000000000000053
Daniel Sánchez Arévalo,7.1,7.2,0.10000000000000053
Bobby Boermans,5.6,5.7,0.10000000000000053
Stéphane Lafleur,6.8,6.9,0.10000000000000053
Peter Facinelli,5.6,5.7,0.10000000000000053
Ralph Hemecker,4.8,4.9,0.10000000000000053
Cheol-ha Lee,6.6,6.7,0.10000000000000053
Nataliya Meshchaninova,6.6,6.7,0.10000000000000053
Mohammad Ali Bashe Ahangar,5.76,5.86,0.10000000000000053
Norihiro Koizumi,7.1,7.2,0.10000000000000053
Dagur Kári,7.3,7.4,0.10000000000000053
Ann Turner,5.6,5.7,0.10000000000000053
Dror Soref,4.6,4.7,0.10000000000000053
Raymond De Felitta,5.6,5.7,0.10000000000000053
Paulo Munhoz,7.6,7.7,0.10000000000000053
Attila Janisch,6.8,6.9,0.10000000000000053
Sean Ellis,7.1,7.2,0.10000000000000053
Sean McGinly,5.64,5.74,0.10000000000000053
Roman Balayan,6.3,6.4,0.10000000000000053
Steve Rash,5.8,5.9,0.10000000000000053
Peter Mackie Burns,6.1,6.2,0.10000000000000053
David Bruckner,6.3,6.4,0.10000000000000053
Rasmus A. Sivertsen,6.3,6.4,0.10000000000000053
Norberto López Amado,5.8,5.9,0.10000000000000053
Olivier Jean-Marie,6.3,6.4,0.10000000000000053
Noam Murro,6.1,6.2,0.10000000000000053
Joe Hollow,3.0,3.1,0.10000000000000009
Tara Pirnia,3.94,4.04,0.10000000000000009
Zachary Weintraub,3.5,3.6,0.10000000000000009
Steven Rumbelow,3.8200000000000003,3.9200000000000004,0.10000000000000009
David Heavener,3.6,3.7,0.10000000000000009
Roswitha Haas,1.5,1.6,0.10000000000000009
Gábor Reisz,7.4,7.5,0.09999999999999964
Antony Cordier,6.0,6.1,0.09999999999999964
Miranda Bailey,6.0,6.1,0.09999999999999964
Laura Morante,5.5,5.6,0.09999999999999964
Jim Hosking,5.7,5.8,0.09999999999999964
Peter Billingsley,5.5,5.6,0.09999999999999964
Todd Field,7.4,7.5,0.09999999999999964
Mateo Gil,5.9,6.0,0.09999999999999964
Lukas Feigelfeld,5.7,5.8,0.09999999999999964
Dae-gyu Kang,7.5,7.6,0.09999999999999964
Desiree Akhavan,6.5,6.6,0.09999999999999964
Bejoy Nambiar,7.2,7.3,0.09999999999999964
David Michôd,7.2,7.3,0.09999999999999964
Han Han,6.2,6.3,0.09999999999999964
Mathieu Amalric,6.0200000000000005,6.12,0.09999999999999964
Katsuhiro Ôtomo,5.9,6.0,0.09999999999999964
George Markakis,4.2,4.3,0.09999999999999964
Srdan Golubovic,7.5,7.6,0.09999999999999964
Jake Paltrow,5.7,5.8,0.09999999999999964
Yonfan,5.9,6.0,0.09999999999999964
Hayao Miyazaki,7.7,7.8,0.09999999999999964
Russell Mulcahy,5.0,5.1,0.09999999999999964
Tereza Nvotová,6.56,6.659999999999999,0.09999999999999964
Álvaro Sáenz de Heredia,4.24,4.34,0.09999999999999964
Stephen Fung,5.5,5.6,0.09999999999999964
Aisling Walsh,7.5,7.6,0.09999999999999964
Kirby Dick,7.5,7.6,0.09999999999999964
Dennis L. Reed II,6.4,6.5,0.09999999999999964
Sam Liu,6.4,6.5,0.09999999999999964
Mischa Kamp,7.0,7.1,0.09999999999999964
Ben Palmer,6.7,6.8,0.09999999999999964
Maureen Goldthorpe,6.5,6.6,0.09999999999999964
Nabwana I.G.G.,8.0,8.1,0.09999999999999964
Randall Batinkoff,5.7,5.8,0.09999999999999964
Eric Weston,4.7,4.8,0.09999999999999964
Alexander Hahn,7.340000000000001,7.44,0.09999999999999964
Tina Gordon,5.4,5.5,0.09999999999999964
Tobias Falk,5.5,5.6,0.09999999999999964
Jérôme Salle,6.5,6.6,0.09999999999999964
Mania Akbari,6.7,6.8,0.09999999999999964
Dale Launer,5.7,5.8,0.09999999999999964
Jon Holmberg,5.5,5.6,0.09999999999999964
Eva Lesmes,5.7,5.8,0.09999999999999964
Abe Forsythe,6.2,6.3,0.09999999999999964
Elia Suleiman,6.9,7.0,0.09999999999999964
Jorge Gurvich,6.7,6.8,0.09999999999999964
Soham Shah,4.7,4.8,0.09999999999999964
Daphna Kastner,4.5,4.6,0.09999999999999964
Víctor Moreno,6.4,6.5,0.09999999999999964
Jeb Stuart,6.4,6.5,0.09999999999999964
Mark Murphy,5.5,5.6,0.09999999999999964
Paco Cabezas,6.0,6.1,0.09999999999999964
James Seale,4.9,5.0,0.09999999999999964
José Luis Garci,6.5,6.6,0.09999999999999964
Chris Noonan,6.9,7.0,0.09999999999999964
Nirpal Bhogal,4.7,4.8,0.09999999999999964
Louis Malle,7.2,7.3,0.09999999999999964
Rok Bicek,7.5,7.6,0.09999999999999964
Sebastián Lelio,6.2,6.3,0.09999999999999964
Henry Saine,5.4,5.5,0.09999999999999964
Rowdy Herrington,6.5,6.6,0.09999999999999964
Dominic James,4.9,5.0,0.09999999999999964
Wai-Man Cheng,4.74,4.84,0.09999999999999964
Grímur Hákonarson,6.4,6.5,0.09999999999999964
Young-bin Kim,5.24,5.34,0.09999999999999964
Scott Boswell,5.7,5.8,0.09999999999999964
Apichatpong Weerasethakul,6.7,6.8,0.09999999999999964
Drew Goddard,7.0,7.1,0.09999999999999964
Andrea Di Stefano,6.5,6.6,0.09999999999999964
Tom Harper,6.5,6.6,0.09999999999999964
Peter Watkins,7.9,8.0,0.09999999999999964
Gregg Bishop,5.2,5.3,0.09999999999999964
Tarsem Singh,6.4,6.5,0.09999999999999964
Marcus Warren,4.9,5.0,0.09999999999999964
Olivier Jahan,6.5,6.6,0.09999999999999964
Maren Ade,7.2,7.3,0.09999999999999964
Brandon Christensen,5.4,5.5,0.09999999999999964
Edu Felistoque,6.28,6.38,0.09999999999999964
Luca Viotto,7.0,7.1,0.09999999999999964
Peter Entell,7.2,7.3,0.09999999999999964
Dexter Fletcher,7.2,7.3,0.09999999999999964
Takahiro Imamura,6.7,6.8,0.09999999999999964
Santhana Bharathi,7.56,7.659999999999999,0.09999999999999964
Robert Stone,7.2,7.3,0.09999999999999964
Anton Bormatov,6.4,6.5,0.09999999999999964
Pat Holden,5.2,5.3,0.09999999999999964
Guðný Halldórsdóttir,6.4,6.5,0.09999999999999964
Yoram Gross,5.9,6.0,0.09999999999999964
James DeMonaco,5.9,6.0,0.09999999999999964
Tatiana Huezo,7.7,7.8,0.09999999999999964
Daniel Monzón,5.5,5.6,0.09999999999999964
Niall Johnson,5.2,5.3,0.09999999999999964
Guy Nattiv,6.7,6.8,0.09999999999999964
Ghyslaine Côté,6.5,6.6,0.09999999999999964
Christian Drew Sidaris,4.2,4.3,0.09999999999999964
Yorgos Noussias,5.4,5.5,0.09999999999999964
Daniel Taplitz,5.5,5.6,0.09999999999999964
Martin Lagestee,5.5,5.6,0.09999999999999964
Shunji Iwai,6.5,6.6,0.09999999999999964
Rudolf van den Berg,6.0,6.1,0.09999999999999964
Hsin-yao Huang,7.0,7.1,0.09999999999999964
Tom Anton,5.4,5.5,0.09999999999999964
Park Hee-kon,6.0,6.1,0.09999999999999964
Peter Flinth,6.2,6.3,0.09999999999999964
Martin Bourboulon,6.0,6.1,0.09999999999999964
Paolo Barzman,6.0,6.1,0.09999999999999964
Marta Ferencova,4.4,4.5,0.09999999999999964
Thierry de Peretti,5.9,6.0,0.09999999999999964
Kitarô Kôsaka,7.0,7.1,0.09999999999999964
Gregory Kirchhoff,6.0,6.1,0.09999999999999964
Clay Glen,4.7,4.8,0.09999999999999964
Pearry Reginald Teo,4.2,4.3,0.09999999999999964
Safy Nebbou,6.7,6.8,0.09999999999999964
Yasuhiro Yoshiura,7.2,7.3,0.09999999999999964
Sébastien Marnier,6.4,6.5,0.09999999999999964
Yung Chang,7.5,7.6,0.09999999999999964
Craig Zobel,6.5,6.6,0.09999999999999964
Karin Albou,6.5,6.6,0.09999999999999964
David Slade,7.0,7.1,0.09999999999999964
Kuba Czekaj,5.2,5.3,0.09999999999999964
Bao Nguyen,7.2,7.3,0.09999999999999964
Krzysztof Kieslowski,7.7,7.8,0.09999999999999964
John Murlowski,5.2,5.3,0.09999999999999964
David Stubbs,5.7,5.8,0.09999999999999964
Rob Burrows,4.2,4.3,0.09999999999999964
Roar Uthaug,6.2,6.3,0.09999999999999964
Harry Hook,6.4,6.5,0.09999999999999964
Mike Figgis,6.5,6.6,0.09999999999999964
Aditya Assarat,6.5,6.6,0.09999999999999964
Teong Hin Saw,6.5,6.6,0.09999999999999964
Hans Weingartner,7.4,7.5,0.09999999999999964
Frederikke Aspöck,5.7,5.8,0.09999999999999964
Svyatoslav Podgaevskiy,4.5,4.6,0.09999999999999964
Kleber Mendonça Filho,7.18,7.279999999999999,0.09999999999999964
Cristiano Burlan,6.340000000000001,6.44,0.09999999999999964
Fernando Pérez,7.0,7.1,0.09999999999999964
John Quinn,4.4,4.5,0.09999999999999964
Caru Alves de Souza,6.5,6.6,0.09999999999999964
Richard Kwietniowski,6.9,7.0,0.09999999999999964
Mick Jackson,6.7,6.8,0.09999999999999964
Renzil D'Silva,5.7,5.8,0.09999999999999964
Ryan White,7.4,7.5,0.09999999999999964
René Féret,6.2,6.3,0.09999999999999964
Ioan Cãrmãzan,6.36,6.459999999999999,0.09999999999999876
Mark Weistra,5.779999999999999,5.86,0.08000000000000096
Ilya Uchitel,5.119999999999999,5.2,0.08000000000000096
Samantha Lang,6.1,6.180000000000001,0.08000000000000096
Alejandro Gamboa,4.96,5.040000000000001,0.08000000000000096
Jan Komasa,7.019999999999999,7.1,0.08000000000000096
Kodi Ramakrishna,6.859999999999999,6.94,0.08000000000000096
Steven M. Smith,2.7399999999999998,2.8200000000000003,0.08000000000000052
Marcelino Islas Hernández,6.92,7.0,0.08000000000000007
Jörg Grünler,7.12,7.2,0.08000000000000007
Stanley Wing Siu,5.04,5.12,0.08000000000000007
Cláudio Assis,6.6,6.68,0.08000000000000007
Jahmil X.T. Qubeka,5.98,6.0600000000000005,0.08000000000000007
Robert Kirchhoff,7.0,7.08,0.08000000000000007
Denys Granier-Deferre,5.42,5.5,0.08000000000000007
Vasiliy Rovenskiy,4.12,4.2,0.08000000000000007
Tania Hermida,7.0,7.08,0.08000000000000007
Gary Tarn,7.1,7.18,0.08000000000000007
Chris Seaver,5.04,5.12,0.08000000000000007
Jirí Strach,6.8,6.88,0.08000000000000007
Nina Menkes,6.1,6.18,0.08000000000000007
Andreas Schmied,6.26,6.34,0.08000000000000007
Stefan Ruf,3.62,3.7,0.08000000000000007
Tony Barbieri,6.16,6.24,0.08000000000000007
Phillip Baribeau,7.3,7.38,0.08000000000000007
Michiel ten Horn,6.5,6.58,0.08000000000000007
Alan Lindsay,5.32,5.4,0.08000000000000007
Daniel Junge,7.32,7.4,0.08000000000000007
Siu-Keung Cheng,5.8,5.88,0.08000000000000007
Claudio Pazienza,6.26,6.34,0.08000000000000007
Huck Botko,4.5,4.58,0.08000000000000007
Pedro Amorim,5.76,5.84,0.08000000000000007
Sohail Khan,4.92,5.0,0.08000000000000007
Tim van Dammen,5.72,5.8,0.08000000000000007
Masatoshi Yamaguchi,6.24,6.32,0.08000000000000007
Ruel S. Bayani,6.32,6.4,0.08000000000000007
Jorge Colón,6.0,6.08,0.08000000000000007
Juris Kursietis,6.82,6.9,0.08000000000000007
Sonia Sebastián,5.0,5.08,0.08000000000000007
Vladan Nikolic,6.12,6.2,0.08000000000000007
Cao Guimarães,6.74,6.82,0.08000000000000007
