Director,First Average Rating,Last Average Rating,Career Progression Rating
Brian Welsh,6.790000000000001,7.1,0.3099999999999987
Ryôta Nakano,7.040000000000001,7.35,0.3099999999999987
Liza Johnson,6.1,6.4,0.3000000000000007
Stephen Burke,5.6,5.9,0.3000000000000007
Frédéric Tellier,6.6,6.9,0.3000000000000007
Guillaume Canet,6.1,6.4,0.3000000000000007
Kitty Green,6.1,6.4,0.3000000000000007
Paul Thomas Anderson,7.1,7.4,0.3000000000000007
Kevin Willmott,6.1,6.4,0.3000000000000007
Chris Robinson,6.1,6.4,0.3000000000000007
Bogdan George Apetri,6.6,6.9,0.3000000000000007
Jefferson Moore,6.99,7.290000000000001,0.3000000000000007
Denys Arcand,6.6,6.9,0.3000000000000007
Jung Bum-shik,6.1,6.4,0.3000000000000007
Bob Spiers,4.1,4.4,0.3000000000000007
David France,7.6,7.9,0.3000000000000007
Margus Paju,6.6,6.9,0.3000000000000007
Nick Powell,4.6,4.9,0.3000000000000007
Jonas Carpignano,6.6,6.9,0.3000000000000007
Andrew van den Houten,4.6,4.9,0.3000000000000007
Rasmus A. Sivertsen,6.1,6.4,0.3000000000000007
Sydney Pollack,6.1,6.4,0.3000000000000007
Conor Allyn,5.1,5.4,0.3000000000000007
Clark Johnson,6.1,6.4,0.3000000000000007
Zalman King,3.9,4.2,0.30000000000000027
Robert Kubilos,5.0,5.3,0.2999999999999998
Agnès Varda,7.7,8.0,0.2999999999999998
Michael Jenkins,5.9,6.2,0.2999999999999998
Garth Jennings,6.7,7.0,0.2999999999999998
Martín Rosete,5.5,5.8,0.2999999999999998
Louis Garrel,5.9,6.2,0.2999999999999998
Richard Stanley,5.9,6.2,0.2999999999999998
Vaughn Stein,5.3,5.6,0.2999999999999998
Jim Wilson,6.0,6.3,0.2999999999999998
Jamie Thraves,5.86,6.16,0.2999999999999998
Cécile Telerman,6.0,6.3,0.2999999999999998
Fernando Meirelles,7.3,7.6,0.2999999999999998
Kirk Wong,5.7,6.0,0.2999999999999998
Chloé Zhao,7.0,7.3,0.2999999999999998
Ciarán Foy,5.5,5.8,0.2999999999999998
Michel Gondry,6.4,6.7,0.2999999999999998
David Green,4.7,5.0,0.2999999999999998
Scott Reynolds,6.0,6.3,0.2999999999999998
Alex Graves,5.0,5.3,0.2999999999999998
Bruce Beresford,6.4,6.7,0.2999999999999998
Robert Connolly,6.5,6.8,0.2999999999999998
Jeff Baena,5.7,6.0,0.2999999999999998
Juho Kuosmanen,6.9,7.2,0.2999999999999998
Aaron Sorkin,7.4,7.7,0.2999999999999998
Salvador Calvo,6.5,6.8,0.2999999999999998
Julian Fellowes,6.4,6.7,0.2999999999999998
David O. Russell,6.3,6.6,0.2999999999999998
Farren Blackburn,4.5,4.8,0.2999999999999998
Paul Greengrass,6.5,6.8,0.2999999999999998
Mark Romanek,6.8,7.1,0.2999999999999998
Tom Shadyac,6.9,7.2,0.2999999999999998
Jennifer Warren,5.3,5.6,0.2999999999999998
Im Kwon-taek,6.3,6.6,0.2999999999999998
Ute von Münchow-Pohl,5.7,6.0,0.2999999999999998
Herbert Ross,6.2,6.5,0.2999999999999998
Leland Price,4.3,4.6,0.2999999999999998
Justin Baldoni,7.2,7.5,0.2999999999999998
Leonard Nimoy,4.8,5.1,0.2999999999999998
Valeri Milev,4.2,4.5,0.2999999999999998
Don Coscarelli,6.0,6.3,0.2999999999999998
Inon Shampanier,6.3,6.6,0.2999999999999998
George Nolfi,7.0,7.3,0.2999999999999998
Emile Ardolino,5.5,5.8,0.2999999999999998
Kang Hyeong-cheol,7.2,7.5,0.2999999999999998
Simon Moore,6.4,6.7,0.2999999999999998
Reginald Hudlin,6.5,6.8,0.2999999999999998
Michiel van Erp,6.75,7.05,0.2999999999999998
Man-dae Bong,5.2,5.5,0.2999999999999998
Xavier Beauvois,6.4,6.7,0.2999999999999998
Nadeem Baig,6.87,7.17,0.2999999999999998
John Bonito,4.7,5.0,0.2999999999999998
John Boorman,5.9,6.2,0.2999999999999998
Michael Winterbottom,6.3,6.6,0.2999999999999998
Nicholas Meyer,6.45,6.75,0.2999999999999998
Tali Shalom-Ezer,6.2,6.5,0.2999999999999998
Trey Parker,6.9,7.2,0.2999999999999998
Derek Tsang,7.3,7.6,0.2999999999999998
Gabe Ibáñez,5.7,6.0,0.2999999999999998
Jag Mundhra,4.2,4.5,0.2999999999999998
Shahrbanoo Sadat,6.3,6.6,0.2999999999999998
John Frankenheimer,5.5,5.8,0.2999999999999998
Kenneth Lonergan,7.5,7.8,0.2999999999999998
Alessandro De Gaetano,4.5,4.8,0.2999999999999998
Lance Hool,6.0,6.3,0.2999999999999998
Dolph Lundgren,4.8,5.1,0.2999999999999998
Andy Muschietti,6.2,6.5,0.2999999999999998
Susan Johnson,6.7,7.0,0.2999999999999998
Mike Nichols,6.7,7.0,0.2999999999999998
Ask Hasselbalch,5.2,5.5,0.2999999999999998
James Isaac,4.4,4.7,0.2999999999999998
Mike Binder,6.3,6.6,0.2999999999999998
Rolf de Heer,6.9,7.2,0.2999999999999998
Bart Freundlich,6.0,6.3,0.2999999999999998
Umberto Lenzi,4.380000000000001,4.68,0.29999999999999893
Simon Chung,5.680000000000001,5.9799999999999995,0.29999999999999893
Pjer Zalica,7.3,7.590000000000001,0.2900000000000009
Louise Osmond,6.909999999999999,7.2,0.2900000000000009
Jan Komasa,6.81,7.1,0.29000000000000004
Cathy Garcia-Sampana,7.01,7.3,0.29000000000000004
Simon Aeby,5.71,6.0,0.29000000000000004
André van Duren,6.51,6.8,0.29000000000000004
Abhishek Sharma,6.119999999999999,6.409999999999999,0.29000000000000004
Mike Marzuk,5.01,5.3,0.29000000000000004
Charlie David,5.75,6.04,0.29000000000000004
Andrew Stevens,4.2,4.49,0.29000000000000004
Najwa Najjar,6.36,6.65,0.29000000000000004
José Luis García Sánchez,4.95,5.24,0.29000000000000004
Jason Wulfsohn,4.4,4.69,0.29000000000000004
Samuel Maoz,6.910000000000001,7.2,0.28999999999999915
A.D. Calvo,4.9,5.1899999999999995,0.28999999999999915
Zaza Buadze,6.5200000000000005,6.81,0.28999999999999915
Brillante Mendoza,5.9,6.1899999999999995,0.28999999999999915
Brian Grant,5.1,5.380000000000001,0.28000000000000114
Luís Filipe Rocha,6.459999999999999,6.74,0.28000000000000114
Nicole Conn,5.619999999999999,5.9,0.28000000000000114
Kye Jang-Hyuk,6.4799999999999995,6.760000000000001,0.28000000000000114
Bertrand Bonello,5.62,5.9,0.28000000000000025
Lee Toland Krieger,6.92,7.2,0.28000000000000025
Garnet Mae,5.9399999999999995,6.22,0.28000000000000025
Stephen Chbosky,7.62,7.9,0.28000000000000025
Matti Ijäs,5.8,6.08,0.28000000000000025
N. Chandra,6.01,6.29,0.28000000000000025
Jannik Johansen,6.34,6.62,0.28000000000000025
Ernie Barbarash,5.6,5.88,0.28000000000000025
Kaspar Astrup Schröder,6.760000000000001,7.040000000000001,0.28000000000000025
Patrik Syversen,5.1,5.38,0.28000000000000025
Kwang-hoon Lee,5.52,5.8,0.28000000000000025
Daisuke Nishio,6.7,6.9799999999999995,0.27999999999999936
Dallas Jenkins,6.0200000000000005,6.3,0.27999999999999936
Yûya Ishii,5.86,6.14,0.27999999999999936
Marco Filiberti,6.32,6.6,0.27999999999999936
Kang Woo-suk,6.0200000000000005,6.3,0.27999999999999936
Kathrine Windfeld,6.0200000000000005,6.3,0.27999999999999936
Alex Wright,5.220000000000001,5.5,0.27999999999999936
Pierre Godeau,5.82,6.1,0.27999999999999936
Tate Taylor,5.220000000000001,5.5,0.27999999999999936
Yves Montmayeur,6.68,6.959999999999999,0.27999999999999936
Cláudio Assis,6.5200000000000005,6.8,0.27999999999999936
Tadas Vidmantas,6.180000000000001,6.459999999999999,0.2799999999999985
Boris Malagurski,8.1,8.370000000000001,0.27000000000000135
Lokesh Kanagaraj,8.129999999999999,8.4,0.27000000000000135
Tor Iben,4.95,5.220000000000001,0.27000000000000046
Brett Simmons,5.63,5.9,0.27000000000000046
Gary Yates,5.7299999999999995,6.0,0.27000000000000046
Kôji Fukada,6.3,6.57,0.27000000000000046
Florian Flicker,6.43,6.7,0.27000000000000046
Marjane Satrapi,6.029999999999999,6.3,0.27000000000000046
Satyajit Ray,7.7299999999999995,8.0,0.27000000000000046
Ulrike Ottinger,6.659999999999999,6.93,0.27000000000000046
John Erick Dowdle,6.43,6.7,0.27000000000000046
Stephen Elliott,4.8,5.07,0.27000000000000046
Giuseppe Bertolucci,6.279999999999999,6.55,0.27000000000000046
Valerio Mieli,6.7299999999999995,7.0,0.27000000000000046
Hayley Cloake,3.9299999999999997,4.2,0.27000000000000046
Alfredo Rodriguez de Villa,5.470000000000001,5.74,0.2699999999999996
François Zabaleta,7.859999999999999,8.129999999999999,0.2699999999999996
Chalerm Wongpim,5.42,5.6899999999999995,0.2699999999999996
Joram Lürsen,6.639999999999999,6.9,0.26000000000000156
Jeffery Scott Lando,3.5799999999999996,3.8400000000000007,0.2600000000000011
Bob Keen,4.1,4.36,0.2600000000000007
Homi Adajania,6.9399999999999995,7.2,0.2600000000000007
Ruud Schuurman,5.4799999999999995,5.74,0.2600000000000007
Michael Mak,5.9799999999999995,6.24,0.2600000000000007
Wai-Ying Yip,4.1,4.36,0.2600000000000007
R. Michael Givens,3.9,4.16,0.26000000000000023
Roger Michell,6.640000000000001,6.9,0.2599999999999998
Jaime Rosales,6.44,6.7,0.2599999999999998
Josh Greenbaum,7.32,7.58,0.2599999999999998
Sameh Zoabi,6.44,6.7,0.2599999999999998
Pietro Marcello,6.74,7.0,0.2599999999999998
Zach Clark,5.92,6.18,0.2599999999999998
Giedre Zickyte,8.040000000000001,8.3,0.2599999999999998
Rasmus Tirzitis,4.04,4.3,0.2599999999999998
Ho Choi,6.0600000000000005,6.32,0.2599999999999998
Man Kit Poon,6.24,6.5,0.2599999999999998
Clement Virgo,6.04,6.3,0.2599999999999998
Rafael Montero,5.6,5.859999999999999,0.2599999999999998
Ching-Po Wong,6.2,6.459999999999999,0.2599999999999989
Lauren Greenfield,7.340000000000001,7.6,0.2599999999999989
Takahiro Miki,6.840000000000001,7.1,0.2599999999999989
Jean van de Velde,6.9,7.159999999999999,0.2599999999999989
Maria Sødahl,7.040000000000001,7.3,0.2599999999999989
Dag Johan Haugerud,6.890000000000001,7.140000000000001,0.25
Yusheng Tian,5.15,5.4,0.25
Martyn Burke,5.1,5.35,0.25
Kwang-Hyun Park,7.6,7.85,0.25
Dito Tsintsadze,6.720000000000001,6.970000000000001,0.25
Chuck Parello,5.05,5.3,0.25
Jean Rollin,4.83,5.08,0.25
Te-Sheng Wei,7.12,7.37,0.25
Kianoush Ayari,6.5,6.75,0.25
Gaylene Preston,7.0,7.25,0.25
Philippe Lacôte,6.25,6.5,0.25
Cao Hamburger,6.85,7.1,0.25
Baz Taylor,5.16,5.41,0.25
Oliver Hermanus,6.55,6.8,0.25
Naoyuki Itô,6.83,7.08,0.25
Barbara Kopple,6.9,7.15,0.25
Kevin O'Neill,3.5,3.75,0.25
Abe Forsythe,6.05,6.3,0.25
Carolina Hellsgård,5.140000000000001,5.39,0.2499999999999991
Francesco Bruni,6.6,6.840000000000001,0.2400000000000011
Ryuta Tasaki,6.85,7.090000000000001,0.2400000000000011
Maciej Kawulski,6.42,6.660000000000001,0.2400000000000011
Jay Madison,3.88,4.12,0.2400000000000002
Tim Disney,5.359999999999999,5.6,0.2400000000000002
David Schmoeller,4.46,4.7,0.2400000000000002
Donal Lardner Ward,4.3,4.54,0.2400000000000002
Brad Anderson,6.26,6.5,0.2400000000000002
Clifton Ko,5.89,6.13,0.2400000000000002
Alex Holmes,7.56,7.8,0.2400000000000002
Michèle Laroque,4.5,4.74,0.2400000000000002
Ferenc Török,6.859999999999999,7.1,0.2400000000000002
Israel Horovitz,6.16,6.4,0.2400000000000002
Andrew Lau,5.96,6.2,0.2400000000000002
Véra Belmont,6.26,6.5,0.2400000000000002
Abderrahmane Sissako,6.859999999999999,7.1,0.2400000000000002
LeVar Burton,5.8,6.04,0.2400000000000002
Rodrigo Grande,6.76,7.0,0.2400000000000002
Nick Hamm,6.16,6.4,0.2400000000000002
Daniel Stamm,6.0600000000000005,6.3,0.23999999999999932
Yû Irie,5.36,5.6,0.23999999999999932
Ten Shimoyama,5.7,5.9399999999999995,0.23999999999999932
Frederikke Aspöck,5.7,5.9399999999999995,0.23999999999999932
Reza Dormishian,5.86,6.1,0.23999999999999932
Melissa Painter,5.62,5.859999999999999,0.23999999999999932
Junfeng Boo,6.36,6.6,0.23999999999999932
Laura Terruso,5.86,6.1,0.23999999999999932
Harley Wallen,3.8599999999999994,4.090000000000001,0.23000000000000131
Bruno de Almeida,6.31,6.540000000000001,0.23000000000000131
James Bolton,5.97,6.2,0.23000000000000043
Christian Molina,5.67,5.9,0.23000000000000043
Johnny Depp,6.1,6.33,0.23000000000000043
Leopoldo Laborde,5.65,5.880000000000001,0.23000000000000043
Jean-Jacques Zilbermann,5.85,6.08,0.23000000000000043
Hun-Su Park,5.75,5.98,0.23000000000000043
François Favrat,6.37,6.6,0.22999999999999954
Beeban Kidron,5.5600000000000005,5.79,0.22999999999999954
Morten Tyldum,6.7700000000000005,7.0,0.22999999999999954
Barbara Topsøe-Rothenborg,5.470000000000001,5.7,0.22999999999999954
Jean Beaudry,6.2,6.43,0.22999999999999954
Kim Nguyen,5.970000000000001,6.2,0.22999999999999954
Tony Spiridakis,4.8,5.0200000000000005,0.22000000000000064
Miwa Nishikawa,6.9799999999999995,7.2,0.22000000000000064
Alexandre O. Philippe,6.9799999999999995,7.2,0.22000000000000064
Bill Pohlad,7.18,7.4,0.22000000000000064
Florian Gottschick,5.1,5.32,0.22000000000000064
Allison Anders,6.6,6.82,0.22000000000000064
Fellipe Barbosa,6.779999999999999,7.0,0.22000000000000064
Kaushik Ganguly,6.959999999999999,7.18,0.22000000000000064
David A. Prior,3.8,4.0200000000000005,0.22000000000000064
Scott Chambers,3.1,3.3200000000000003,0.2200000000000002
Fabrizio De Angelis,3.59,3.81,0.2200000000000002
Richard Wong,6.88,7.1,0.21999999999999975
Michal Aviad,6.58,6.8,0.21999999999999975
Bobcat Goldthwait,5.6,5.819999999999999,0.21999999999999975
Claudio Cupellini,6.5200000000000005,6.74,0.21999999999999975
Attila Till,6.88,7.1,0.21999999999999975
George Sluizer,6.4,6.62,0.21999999999999975
Angeliki Antoniou,6.58,6.8,0.21999999999999975
Toshiyuki Kubooka,7.58,7.8,0.21999999999999975
Amat Escalante,5.88,6.1,0.21999999999999975
Richard Lowenstein,7.08,7.3,0.21999999999999975
Francis Annan,6.58,6.8,0.21999999999999975
Alan Rudolph,5.7,5.92,0.21999999999999975
Miguel Gaudêncio,7.290000000000001,7.51,0.21999999999999886
Richard Berry,5.35,5.5600000000000005,0.21000000000000085
Robert Greene,6.2299999999999995,6.44,0.21000000000000085
Shô Miyake,5.85,6.0600000000000005,0.21000000000000085
Ram Kumar,8.09,8.3,0.21000000000000085
Juan Antonio de la Riva,6.09,6.3,0.20999999999999996
Douglas Jackson,4.5,4.71,0.20999999999999996
Brian Kirk,6.39,6.6,0.20999999999999996
Karen Leigh Hopkins,5.59,5.8,0.20999999999999996
Tyler MacIntyre,5.79,6.0,0.20999999999999996
Debbie Allen,4.99,5.2,0.20999999999999996
Sheree Folkson,5.89,6.1,0.20999999999999996
Saeed Soheili,4.5,4.71,0.20999999999999996
Jeff Broadstreet,2.85,3.06,0.20999999999999996
Vlad Yudin,5.75,5.96,0.20999999999999996
Erik Gandini,6.67,6.88,0.20999999999999996
Tatsuya Nagamine,7.49,7.7,0.20999999999999996
Matthew Newton,6.29,6.5,0.20999999999999996
Irene Taylor,6.65,6.859999999999999,0.20999999999999908
Ruth Beckermann,7.290000000000001,7.5,0.20999999999999908
Dan Villegas,6.7700000000000005,6.9799999999999995,0.20999999999999908
Mitsutoshi Tanaka,6.540000000000001,6.75,0.20999999999999908
Mira Fornay,5.32,5.529999999999999,0.20999999999999908
Thaddeus O'Sullivan,6.4,6.609999999999999,0.20999999999999908
Kleber Mendonça Filho,7.139999999999999,7.340000000000001,0.20000000000000195
Ella Lemhagen,5.4799999999999995,5.680000000000001,0.20000000000000107
Grethe Bøe-Waal,5.279999999999999,5.48,0.20000000000000107
Claudio Giovannesi,6.3,6.5,0.20000000000000018
Marc Lawrence,6.1,6.3,0.20000000000000018
Marc Dugain,6.5,6.7,0.20000000000000018
Yeung Kong,5.0,5.2,0.20000000000000018
Marko Mäkilaakso,4.1,4.3,0.20000000000000018
Rupert Sanders,6.1,6.3,0.20000000000000018
Benny Boom,5.7,5.9,0.20000000000000018
Steve Boyum,4.1,4.3,0.20000000000000018
Stephen Norrington,5.6,5.8,0.20000000000000018
Fernando Colomo,5.5,5.7,0.20000000000000018
Herman Yau,5.8,6.0,0.20000000000000018
Jorge Michel Grau,5.7,5.9,0.20000000000000018
Martin Kitrosser,4.8,5.0,0.20000000000000018
Dave Green,5.7,5.9,0.20000000000000018
Ian Edelman,5.6,5.8,0.20000000000000018
Cary Joji Fukunaga,7.5,7.7,0.20000000000000018
Ben Lewin,6.2,6.4,0.20000000000000018
David Wain,6.5,6.7,0.20000000000000018
David Robert Mitchell,6.3,6.5,0.20000000000000018
Stephen Poliakoff,6.2,6.4,0.20000000000000018
Romain Gavras,6.1,6.3,0.20000000000000018
Santiago Amigorena,5.2,5.4,0.20000000000000018
Stéphane Lafleur,6.7,6.9,0.20000000000000018
Fabrice du Welz,6.1,6.3,0.20000000000000018
Iginio Straffi,5.5,5.7,0.20000000000000018
R.J. Cutler,7.0,7.2,0.20000000000000018
Nick Hurran,6.0,6.2,0.20000000000000018
Claire McCarthy,6.3,6.5,0.20000000000000018
Henning Carlsen,5.6,5.8,0.20000000000000018
Martha Coolidge,6.6,6.8,0.20000000000000018
Bill Paxton,7.2,7.4,0.20000000000000018
Zal Batmanglij,6.6,6.8,0.20000000000000018
Wanuri Kahiu,6.6,6.8,0.20000000000000018
Stephen Herek,6.3,6.5,0.20000000000000018
Janez Lapajne,6.6,6.8,0.20000000000000018
Jez Butterworth,5.8,6.0,0.20000000000000018
Salvatore Mereu,6.3,6.5,0.20000000000000018
Jim McKay,6.6,6.8,0.20000000000000018
Koldo Serra,5.7,5.9,0.20000000000000018
Kodi Ramakrishna,6.82,7.0200000000000005,0.20000000000000018
Juan Carlos Medina,6.1,6.3,0.20000000000000018
Lise Birk Pedersen,6.5,6.7,0.20000000000000018
Andrea Arnold,6.8,7.0,0.20000000000000018
Kazuaki Kiriya,6.0,6.2,0.20000000000000018
Robert M. Young,6.0,6.2,0.20000000000000018
Jamie M. Dagg,6.0,6.2,0.20000000000000018
Emin Alper,7.2,7.4,0.20000000000000018
Alice Winocour,6.1,6.3,0.20000000000000018
Chinonye Chukwu,6.3,6.5,0.20000000000000018
Jazz Boon,6.0,6.2,0.20000000000000018
Tom Reeve,5.7,5.9,0.20000000000000018
Tetsuo Yajima,6.2,6.4,0.20000000000000018
Paul Weiland,5.6,5.8,0.20000000000000018
Natalia Meta,5.8,6.0,0.20000000000000018
Guillaume Senez,6.5,6.7,0.20000000000000018
Dan Mazer,5.7,5.9,0.20000000000000018
McG,5.6,5.8,0.20000000000000018
Rob Hedden,5.2,5.4,0.20000000000000018
Maziar Miri,6.16,6.36,0.20000000000000018
Kôtarô Terauchi,6.0,6.2,0.20000000000000018
Brian Smrz,5.6,5.8,0.20000000000000018
Jeremy Berg,2.84,3.04,0.20000000000000018
Chris Crow,5.1,5.3,0.20000000000000018
Tom Shankland,5.7,5.9,0.20000000000000018
Frank Whaley,6.7,6.9,0.20000000000000018
Rick Famuyiwa,7.0,7.2,0.20000000000000018
Nathan Morlando,6.1,6.3,0.20000000000000018
Glendyn Ivin,6.6,6.8,0.20000000000000018
Viktor Lakisov,4.1,4.3,0.20000000000000018
Tsutomu Shibayama,6.8,7.0,0.20000000000000018
Keith Behrman,7.0,7.2,0.20000000000000018
John Glen,4.1,4.3,0.20000000000000018
Jeff Stanzler,6.0,6.2,0.20000000000000018
Ken Marino,6.0,6.2,0.20000000000000018
Dany Boon,5.5,5.7,0.20000000000000018
Alex Tsitsilin,5.8,6.0,0.20000000000000018
Jacob Chase,5.6,5.8,0.20000000000000018
Conor McMahon,4.7,4.9,0.20000000000000018
Alejandro Monteverde,7.1,7.3,0.20000000000000018
Richard Curtis,7.6,7.8,0.20000000000000018
Olivier Dahan,5.5,5.7,0.20000000000000018
Kevin Rodney Sullivan,5.7,5.9,0.20000000000000018
Pablo Larraín,6.5,6.7,0.20000000000000018
Muayad Alayan,7.0,7.2,0.20000000000000018
Nicholas McCarthy,5.7,5.9,0.20000000000000018
Philippa Lowthorpe,6.1,6.3,0.20000000000000018
Carine Tardieu,6.5,6.7,0.20000000000000018
Rodrigo García,6.4,6.6,0.1999999999999993
Yoram Gross,5.9,6.1,0.1999999999999993
Julius Avery,6.4,6.6,0.1999999999999993
Kyung-taek Kwak,5.76,5.959999999999999,0.1999999999999993
Brian Levant,4.9,5.1,0.1999999999999993
Bill Clark,6.4,6.6,0.1999999999999993
Hlynur Pálmason,6.4,6.6,0.1999999999999993
Sang-Jin Kim,5.83,6.029999999999999,0.1999999999999993
Robert Budreau,5.9,6.1,0.1999999999999993
Dominik Moll,6.9,7.1,0.1999999999999993
Gary J. Tunnicliffe,4.4,4.6,0.1999999999999993
Lorraine Lévy,5.9,6.1,0.1999999999999993
Fouad Mikati,4.9,5.1,0.1999999999999993
Cédric Klapisch,6.4,6.6,0.1999999999999993
Elizabeth Allen Rosenbaum,5.4,5.6,0.1999999999999993
Petra Biondina Volpe,6.9,7.1,0.1999999999999993
Brad Mirman,6.4,6.6,0.1999999999999993
Kevin Lima,6.9,7.1,0.1999999999999993
Michael Lehmann,5.4,5.6,0.1999999999999993
Ozan Açiktan,5.4,5.6,0.1999999999999993
Ki-hyeong Park,5.9,6.1,0.1999999999999993
Magnus von Horn,6.4,6.6,0.1999999999999993
Martin McDonagh,7.9,8.1,0.1999999999999993
Igor Legarreta,6.4,6.6,0.1999999999999993
Matt Dillon,5.9,6.090000000000001,0.1900000000000004
Rajko Grlic,7.409999999999999,7.6,0.1900000000000004
Bas Devos,5.99,6.180000000000001,0.1900000000000004
Maya Da-Rin,6.609999999999999,6.8,0.1900000000000004
Masayuki Suzuki,6.1,6.29,0.1900000000000004
Akira Nagai,6.55,6.74,0.1900000000000004
Tanya Wexler,6.01,6.2,0.1900000000000004
Frederick Wiseman,7.210000000000001,7.4,0.1899999999999995
Matt Chow,4.95,5.14,0.1899999999999995
Setsurô Wakamatsu,5.91,6.1,0.1899999999999995
Brian Skiba,3.6100000000000003,3.8,0.1899999999999995
Lucas Santa Ana,6.16,6.35,0.1899999999999995
Ji-hoon Kim,6.3100000000000005,6.5,0.1899999999999995
Will Koopman,6.15,6.34,0.1899999999999995
Emilio Portes,5.8100000000000005,6.0,0.1899999999999995
Enzo Monteleone,6.709999999999999,6.890000000000001,0.1800000000000015
Viesturs Kairiss,6.909999999999999,7.090000000000001,0.1800000000000015
Norihiro Koizumi,6.93,7.110000000000001,0.1800000000000015
Arild Fröhlich,5.72,5.9,0.1800000000000006
Jesús Garay,6.12,6.3,0.17999999999999972
Dome Karukoski,6.62,6.8,0.17999999999999972
Ron Yuan,3.5200000000000005,3.7,0.17999999999999972
Levan Gabriadze,5.9,6.08,0.17999999999999972
Masahiko Murata,6.92,7.1,0.17999999999999972
Matt Zettell,4.2,4.38,0.17999999999999972
Rob Stefaniuk,5.7,5.88,0.17999999999999972
Robert Malenfant,4.6,4.779999999999999,0.17999999999999972
William Dickerson,5.4,5.58,0.17999999999999972
Lukas Valenta Rinner,5.62,5.8,0.17999999999999972
Akan Satayev,6.0200000000000005,6.2,0.17999999999999972
Lydia Dean Pilcher,6.5200000000000005,6.7,0.17999999999999972
Ed Perkins,7.42,7.6,0.17999999999999972
Shô Tsukikawa,5.86,6.04,0.17999999999999972
Billy Chan,5.85,6.029999999999999,0.17999999999999972
Jeremiah Zagar,6.720000000000001,6.9,0.17999999999999972
François Ozon,6.720000000000001,6.9,0.17999999999999972
Gregory Wilson,6.32,6.5,0.17999999999999972
Ana Katz,6.220000000000001,6.4,0.17999999999999972
Alma Har'el,7.0200000000000005,7.2,0.17999999999999972
Marshall Lewy,5.9,6.08,0.17999999999999972
Daniel Nettheim,6.5200000000000005,6.7,0.17999999999999972
Kirill Mikhanovsky,6.5200000000000005,6.7,0.17999999999999972
Mark A. Reyes,5.95,6.13,0.17999999999999972
Greg MacGillivray,6.6,6.7700000000000005,0.17000000000000082
Sasi,6.9799999999999995,7.15,0.17000000000000082
Paulo Morelli,6.92,7.090000000000001,0.17000000000000082
Stanislaw Mucha,7.2299999999999995,7.4,0.17000000000000082
Alessio Maria Federici,5.65,5.82,0.16999999999999993
Patrick Kong,5.49,5.66,0.16999999999999993
Enrico Oldoini,4.470000000000001,4.640000000000001,0.16999999999999993
Jessy Terrero,4.5,4.67,0.16999999999999993
Leanne Pooley,7.08,7.25,0.16999999999999993
André van Heerden,4.63,4.8,0.16999999999999993
Willard Carroll,4.8,4.97,0.16999999999999993
Gary Hustwit,7.2,7.37,0.16999999999999993
Jun Lana,6.07,6.24,0.16999999999999993
Mark Osborne,7.43,7.6,0.16999999999999993
Ousmane Sembene,7.43,7.6,0.16999999999999993
Asep Kusdinar,6.7299999999999995,6.890000000000001,0.16000000000000103
Zoe Berriatúa,6.1,6.26,0.16000000000000014
Martin Guigui,5.34,5.5,0.16000000000000014
Andrew Renzi,5.36,5.5200000000000005,0.16000000000000014
Oliver Kienle,6.24,6.4,0.16000000000000014
Allison Burnett,5.84,6.0,0.16000000000000014
Jean-Pierre Mocky,5.67,5.83,0.16000000000000014
Ninì Grassia,4.08,4.24,0.16000000000000014
Lee Won-tae,6.74,6.9,0.16000000000000014
Danny J. Boyle,4.9399999999999995,5.1,0.16000000000000014
Jose 'Kaka' Balagtas,6.24,6.4,0.16000000000000014
Neema Barnette,4.92,5.08,0.16000000000000014
Nick Vallelonga,4.4,4.5600000000000005,0.16000000000000014
Takashi Miike,6.6,6.76,0.16000000000000014
Awi Suryadi,5.9399999999999995,6.1,0.16000000000000014
David Blair,5.74,5.9,0.16000000000000014
Raymond De Felitta,5.6,5.76,0.16000000000000014
Jonathan Dueck,3.5,3.66,0.16000000000000014
Cheol-ha Lee,6.540000000000001,6.7,0.15999999999999925
Hans Steinbichler,6.540000000000001,6.7,0.15999999999999925
Alexey Nuzhny,6.180000000000001,6.34,0.15999999999999925
Matthew Barney,6.44,6.6,0.15999999999999925
Maren Ade,7.140000000000001,7.3,0.15999999999999925
Rob Williams,5.5200000000000005,5.68,0.15999999999999925
Edoardo Leo,6.5200000000000005,6.68,0.15999999999999925
Maite Alberdi,7.340000000000001,7.5,0.15999999999999925
Young-Joo Byun,6.5,6.65,0.15000000000000036
Andy Goddard,5.75,5.9,0.15000000000000036
Lana Wilson,7.25,7.4,0.15000000000000036
Richard Friedman,5.0,5.15,0.15000000000000036
Sebastián Borensztein,7.05,7.2,0.15000000000000036
Tony Chan,5.55,5.7,0.15000000000000036
Mariana Rondón,6.75,6.9,0.15000000000000036
Rob Grant,5.75,5.9,0.15000000000000036
Jehane Noujaim,7.85,8.0,0.15000000000000036
Mark Young,4.6,4.75,0.15000000000000036
Eva Neymann,6.890000000000001,7.040000000000001,0.15000000000000036
Sasa Gedeon,7.05,7.2,0.15000000000000036
Thierry Michel,7.37,7.5200000000000005,0.15000000000000036
Peter Mervis,3.28,3.4299999999999997,0.1499999999999999
Maria Pulera,3.75,3.9,0.1499999999999999
Jon Brewer,7.15,7.3,0.14999999999999947
Marco Kreuzpaintner,7.15,7.3,0.14999999999999947
