Director,First Average Rating,Last Average Rating,Career Progression Rating
Vlad Yudin,6.444,6.452000000000001,0.008000000000000895
Kunihiko Yuyama,6.291999999999999,6.3,0.008000000000000895
Lin Oeding,5.82,5.828,0.008000000000000007
Amos Gitai,5.496,5.504,0.007999999999999119
Sam Miller,5.5920000000000005,5.6,0.007999999999999119
Patricia Riggen,7.096,7.1,0.0039999999999995595
Yasuichirô Yamamoto,7.052,7.0520000000000005,8.881784197001252e-16
Brian Fee,6.7,6.7,0.0
Anne Fletcher,6.5,6.5,0.0
Lars Klevberg,5.52,5.52,0.0
Sebastián Borensztein,7.2,7.2,0.0
Alexey Nuzhny,6.356,6.356,0.0
Chris Addison,5.4,5.4,0.0
Roman Polanski,7.2,7.2,0.0
Jeff Fowler,6.5,6.5,0.0
Josh Radnor,6.7,6.7,0.0
David Robert Mitchell,6.5,6.5,0.0
Rich Moore,7.7,7.7,0.0
Judd Apatow,7.1,7.1,0.0
Peter Sohn,6.7,6.7,0.0
Arnaud des Pallières,6.016,6.016,0.0
Gary Shore,6.2,6.2,0.0
Damien Chazelle,7.3,7.3,0.0
Steve Martino,7.0,7.0,0.0
Joel Crawford,6.9,6.9,0.0
Steven S. DeKnight,5.6,5.6,0.0
Bradley Cooper,7.6,7.6,0.0
Steve Carr,6.1,6.1,0.0
Makoto Kamiya,6.4,6.4,0.0
Makoto Shinkai,7.5,7.5,0.0
Peter Ramsey,7.2,7.2,0.0
Steve Beck,5.6,5.6,0.0
Nicholas Meyer,6.54,6.54,0.0
Jason Howden,6.3,6.3,0.0
Aaron Schneider,7.0,7.0,0.0
Robert Stromberg,6.9,6.9,0.0
Lee Unkrich,8.3,8.3,0.0
Michael Chaves,5.3,5.3,0.0
Josh Cooley,7.7,7.7,0.0
Florian Zeller,8.2,8.2,0.0
Christophe Gans,6.4,6.4,0.0
Simon Kinberg,5.7,5.7,0.0
Joachim Rønning,6.6,6.6,0.0
Chris Sanders,6.7,6.7,0.0
Rachel Lee Goldenberg,6.06,6.06,0.0
Chris Renaud,6.5,6.5,0.0
Stanley Kubrick,7.5,7.5,0.0
Thomas Bezucha,6.7,6.7,0.0
Chris Miller,6.6,6.6,0.0
John Lasseter,8.3,8.3,0.0
Chad Stahelski,7.4,7.4,0.0
Michael Gracey,7.5,7.5,0.0
Baz Luhrmann,7.2,7.2,0.0
Jorge R. Gutiérrez,7.2,7.2,0.0
Emerald Fennell,7.5,7.5,0.0
Antony Cordier,5.92,5.92,0.0
Christian Rivers,6.1,6.1,0.0
Scott Cooper,7.2,7.2,0.0
Mike Disa,4.7,4.7,0.0
Chris Butler,6.7,6.7,0.0
Peter Farrelly,8.2,8.2,0.0
Bryan Bertino,6.1,6.1,0.0
Tom Ford,7.5,7.5,0.0
Levan Gabriadze,5.792000000000001,5.791999999999999,-1.7763568394002505e-15
Shane Abbess,5.484,5.476,-0.008000000000000007
Julian Schnabel,6.908,6.9,-0.008000000000000007
Sergey Loznitsa,7.044,7.032,-0.011999999999999567
Maryo J. de los Reyes,6.572,6.56,-0.012000000000000455
Hermine Huntgeburth,6.0,5.9879999999999995,-0.012000000000000455
Daniel Zirilli,3.9640000000000004,3.952,-0.012000000000000455
Jessica Hausner,5.816,5.8,-0.016000000000000014
Patrick Kong,5.34,5.324,-0.016000000000000014
Morten Tyldum,7.016,7.0,-0.016000000000000014
Clifton Ko,6.308,6.291999999999999,-0.016000000000000902
Jon Gunn,6.28,6.263999999999999,-0.016000000000000902
Eugene Kotlyarenko,5.976,5.956,-0.019999999999999574
Pedro Costa,6.856,6.836,-0.019999999999999574
Jocelyn Moorhouse,7.02,7.0,-0.019999999999999574
Raúl Ruiz,6.587999999999999,6.568,-0.019999999999999574
Rudolf Havlik,6.0,5.976,-0.02400000000000002
Chris McKay,7.324,7.3,-0.02400000000000002
Peter Timm,5.468,5.444,-0.02400000000000002
Stephen Shin,5.876,5.851999999999999,-0.02400000000000091
Mark Malone,5.428000000000001,5.404,-0.02400000000000091
Wojciech Smarzowski,7.507999999999999,7.48,-0.027999999999998693
Kat Coiro,5.627999999999999,5.6,-0.02799999999999958
Matthew Leutwyler,5.564,5.5360000000000005,-0.02799999999999958
Daniel Grou,6.692,6.664,-0.02800000000000047
John Boorman,6.1160000000000005,6.087999999999999,-0.028000000000001357
Teddy Page,4.712,4.68,-0.03200000000000003
Ai Weiwei,6.956,6.9239999999999995,-0.03200000000000092
Philippe Muyl,6.584,6.548000000000001,-0.0359999999999987
Carlos Carrera,6.76,6.724,-0.03599999999999959
Kôta Yoshida,5.124,5.088,-0.03599999999999959
Gregg Araki,6.436,6.4,-0.03599999999999959
Michael Winnick,4.968,4.928,-0.040000000000000036
Ryan Bellgardt,3.68,3.64,-0.040000000000000036
Peter Yates,5.904,5.864,-0.040000000000000036
Ernie Barbarash,5.6,5.56,-0.040000000000000036
John Landis,6.5,6.46,-0.040000000000000036
Sebastián Lelio,6.34,6.3,-0.040000000000000036
Mischa Kamp,6.78,6.74,-0.040000000000000036
Kazuaki Kiriya,6.24,6.2,-0.040000000000000036
Wolfgang Murnberger,7.06,7.016,-0.043999999999999595
Douglas Aarniokoski,4.6,4.556,-0.043999999999999595
George Sluizer,6.34,6.296,-0.043999999999999595
Ettore Scola,6.848,6.803999999999999,-0.04400000000000048
Thomas Balmès,7.024,6.976,-0.04800000000000004
Tsutomu Shibayama,7.016,6.968,-0.04800000000000004
Jared Cohn,3.008,2.9560000000000004,-0.0519999999999996
Bill Duke,6.164,6.111999999999999,-0.05200000000000049
Jonathan Kaplan,6.452000000000001,6.4,-0.05200000000000049
Joanna Hogg,6.452000000000001,6.4,-0.05200000000000049
Peter Mullan,7.308,7.252000000000001,-0.05599999999999916
Serdar Akar,6.228000000000001,6.172000000000001,-0.05600000000000005
Jeremy Sims,6.84,6.784,-0.05600000000000005
Rick King,5.084,5.028,-0.05600000000000005
Rajko Grlic,7.216,7.16,-0.05600000000000005
Kôichi Sakamoto,6.044,5.984,-0.05999999999999961
Michael Goi,4.568,4.508,-0.05999999999999961
Christian Ditter,6.16,6.1,-0.0600000000000005
Adam Green,5.76,5.696000000000001,-0.06399999999999917
Fina Torres,5.747999999999999,5.684,-0.06399999999999917
Martin Weisz,5.164,5.1,-0.06400000000000006
Laurent Tuel,5.724,5.66,-0.06400000000000006
Denis Côté,6.252000000000001,6.188,-0.06400000000000095
Lucian Pintilie,7.684,7.6160000000000005,-0.06799999999999962
Garin Nugroho,7.204,7.136,-0.06799999999999962
Mikael Håfström,6.768000000000001,6.7,-0.0680000000000005
Sanjay Gadhvi,6.1160000000000005,6.047999999999999,-0.06800000000000139
Robert Kurtzman,4.84,4.768,-0.07200000000000006
Saul Dibb,6.772,6.7,-0.07200000000000006
Brett Haley,6.64,6.568,-0.07200000000000006
Andrew Adamson,6.9,6.827999999999999,-0.07200000000000095
Rob Hardy,4.452,4.379999999999999,-0.07200000000000095
Pearry Reginald Teo,4.284000000000001,4.212,-0.07200000000000095
Bertrand Tavernier,7.152,7.0760000000000005,-0.07599999999999962
Hugo Gélin,6.976,6.9,-0.07599999999999962
Bryan Goeres,4.56,4.484,-0.07599999999999962
Roger Michell,6.976,6.9,-0.07599999999999962
Thaddeus O'Sullivan,6.608,6.532,-0.07599999999999962
Daniel Sánchez Arévalo,6.956,6.88,-0.07600000000000051
David Mitchell,4.192,4.116,-0.07600000000000051
Rob Williams,5.532,5.452000000000001,-0.07999999999999918
Ferzan Özpetek,6.716,6.628000000000001,-0.08799999999999919
Mario Martone,6.5,6.412000000000001,-0.08799999999999919
Kim Sung-su,6.74,6.652,-0.08800000000000008
Saverio Costanzo,6.556,6.468,-0.08800000000000008
Gary Graver,4.18,4.092,-0.08800000000000008
Pasquale Fanetti,5.06,4.9719999999999995,-0.08800000000000008
Jake Kasdan,6.788,6.7,-0.08800000000000008
Valeriy Todorovskiy,6.78,6.691999999999999,-0.08800000000000097
Adilkhan Yerzhanov,6.496,6.4079999999999995,-0.08800000000000097
Mick Garris,5.3,5.208000000000001,-0.09199999999999875
Clay Glen,4.8919999999999995,4.8,-0.09199999999999964
Ruben Preuss,4.552,4.46,-0.09199999999999964
Semih Kaplanoglu,6.328,6.236000000000001,-0.09199999999999964
Gonzalo López-Gallego,5.716,5.624,-0.09200000000000053
Marc Fitoussi,6.34,6.247999999999999,-0.09200000000000053
Godfrey Ho,4.352,4.26,-0.09200000000000053
Ron Fricke,8.492,8.4,-0.09200000000000053
Yûichi Fukuda,5.676,5.584,-0.09200000000000053
Montxo Armendáriz,6.5920000000000005,6.5,-0.09200000000000053
Hans Weingartner,7.4,7.308,-0.09200000000000053
Michael Glawogger,7.024,6.928000000000001,-0.0959999999999992
Fred Olen Ray,3.412,3.3160000000000003,-0.09599999999999964
Takashi Miike,6.82,6.724,-0.09600000000000009
Ivan I. Tverdovskiy,6.556,6.46,-0.09600000000000009
Kimble Rendall,4.5920000000000005,4.496,-0.09600000000000009
Costa-Gavras,6.156000000000001,6.06,-0.09600000000000097
Srdan Golubovic,7.724,7.627999999999999,-0.09600000000000097
Bill Plympton,6.872000000000001,6.776,-0.09600000000000097
Tobias Lindholm,7.1,7.0,-0.09999999999999964
David Mirkin,6.3,6.2,-0.09999999999999964
Carlos Saldanha,6.8,6.7,-0.09999999999999964
Joel Edgerton,7.0,6.9,-0.09999999999999964
Jodie Foster,6.6,6.5,-0.09999999999999964
Stuart Baird,6.5,6.4,-0.09999999999999964
Dan Fogelman,7.0,6.9,-0.09999999999999964
Alejandro G. Iñárritu,8.1,8.0,-0.09999999999999964
Denzel Washington,7.3,7.2,-0.09999999999999964
Peter Berg,6.3,6.2,-0.09999999999999964
Vadim Perelman,7.5,7.4,-0.09999999999999964
Gore Verbinski,6.5,6.4,-0.09999999999999964
Sam Raimi,6.4,6.3,-0.10000000000000053
Don Roos,6.4,6.3,-0.10000000000000053
Richard Donner,6.7,6.6,-0.10000000000000053
John Wells,6.7,6.6,-0.10000000000000053
Peter Lepeniotis,5.7,5.6,-0.10000000000000053
Enrique Gato,5.9,5.8,-0.10000000000000053
Christopher Nolan,7.4,7.3,-0.10000000000000053
Mel Brooks,5.9,5.8,-0.10000000000000053
Yvan Attal,6.4,6.3,-0.10000000000000053
Stephen Frears,6.9,6.8,-0.10000000000000053
Ol Parker,6.7,6.6,-0.10000000000000053
Sam Mendes,8.3,8.2,-0.10000000000000142
Gaël Morel,6.348000000000001,6.247999999999999,-0.10000000000000142
David Mamet,6.803999999999999,6.7,-0.1039999999999992
Tanya Wexler,6.4239999999999995,6.32,-0.1039999999999992
Timo Tjahjanto,6.54,6.436,-0.10400000000000009
Susanna Fogel,6.104,6.0,-0.10400000000000009
Matt Tyrnauer,7.068,6.9639999999999995,-0.10400000000000009
Tetsuo Shinohara,5.96,5.856,-0.10400000000000009
Adam Mason,4.904,4.8,-0.10400000000000009
Dorota Kedzierzawska,6.812,6.707999999999999,-0.10400000000000098
Eytan Fox,6.787999999999999,6.68,-0.10799999999999965
Lucía Puenzo,6.808,6.7,-0.10799999999999965
Nimród Antal,7.32,7.212,-0.10800000000000054
Marie-Castille Mention-Schaar,6.272,6.164,-0.10800000000000054
Ami Canaan Mann,5.952000000000001,5.843999999999999,-0.10800000000000143
Eiichirô Hasumi,5.92,5.808000000000001,-0.11199999999999921
Kyu-dong Min,6.396,6.284,-0.1120000000000001
Emanuele Crialese,6.84,6.728,-0.1120000000000001
Craig Brewer,7.312,7.2,-0.1120000000000001
Dae-woo Kim,6.312,6.2,-0.1120000000000001
Nana Dzhordzhadze,6.667999999999999,6.552,-0.11599999999999966
Yôji Yamada,6.976,6.86,-0.11599999999999966
Kiyoshi Kurosawa,6.56,6.444,-0.11599999999999966
Vicente Amorim,6.26,6.144,-0.11599999999999966
Jim Strouse,6.7,6.584,-0.11600000000000055
Alessio Maria Federici,5.676,5.56,-0.11600000000000055
Daniel Barnz,6.52,6.4,-0.11999999999999922
Mary McGuckian,5.684,5.564,-0.1200000000000001
Ryuta Tasaki,6.648,6.528,-0.1200000000000001
Eduardo Sánchez,5.336,5.216,-0.1200000000000001
Kaouther Ben Hania,7.024,6.9,-0.12399999999999967
Robert Malenfant,4.72,4.596,-0.12399999999999967
Thomas Lilti,6.688,6.564,-0.12399999999999967
Sergio Rubini,6.272,6.148,-0.12400000000000055
Nicole Conn,5.9079999999999995,5.78,-0.12799999999999923
Pascal Bonitzer,5.9639999999999995,5.836,-0.12799999999999923
Klim Shipenko,6.784,6.656000000000001,-0.12799999999999923
Gregory Dark,4.6,4.4719999999999995,-0.1280000000000001
Ron Scalpello,5.888,5.76,-0.1280000000000001
Edward Yang,8.2,8.072,-0.1280000000000001
Kôji Fukada,6.572,6.444,-0.1280000000000001
Lawrence Ah-Mon,6.568,6.436,-0.13199999999999967
Nadia Tass,6.2,6.0680000000000005,-0.13199999999999967
Uberto Pasolini,7.532,7.4,-0.13199999999999967
Brian Robbins,5.932,5.8,-0.13200000000000056
Adam Egypt Mortimer,5.44,5.308,-0.13200000000000056
Ulu Grosbard,6.436,6.3,-0.13600000000000012
Kira Muratova,7.04,6.904,-0.13600000000000012
Claus Bjerre,4.416,4.28,-0.13600000000000012
Hyung-rae Shim,3.636,3.5,-0.13600000000000012
Tom Holland,5.34,5.2,-0.13999999999999968
Peter Landesman,6.54,6.4,-0.13999999999999968
Carlos Saura,6.876,6.736000000000001,-0.13999999999999968
Neil Burger,7.14,7.0,-0.13999999999999968
Glenn Gordon Caron,5.64,5.5,-0.13999999999999968
Kevin Bray,5.8,5.66,-0.13999999999999968
Radu Jude,6.98,6.84,-0.14000000000000057
Amat Escalante,6.24,6.1,-0.14000000000000057
Lloyd Kaufman,6.0360000000000005,5.896,-0.14000000000000057
Nagesh Kukunoor,7.507999999999999,7.364,-0.14399999999999924
Aki Kaurismäki,7.343999999999999,7.2,-0.14399999999999924
Bernard Rose,5.816,5.672000000000001,-0.14399999999999924
Menahem Golan,4.412,4.268,-0.14400000000000013
Mahamat-Saleh Haroun,6.652,6.507999999999999,-0.14400000000000102
Jan Troell,6.867999999999999,6.72,-0.1479999999999997
Hansal Mehta,6.704,6.556,-0.1479999999999997
Bohdan Sláma,6.84,6.692,-0.1479999999999997
Vitaliy Manskiy,7.0920000000000005,6.944,-0.14800000000000058
Dmitriy Meskhiev,6.728000000000001,6.58,-0.14800000000000058
Johnnie To,6.1,5.948,-0.15199999999999925
Paul Feig,6.651999999999999,6.5,-0.15199999999999925
Benedict Andrews,6.152,6.0,-0.15200000000000014
Graeme Duane,7.032,6.88,-0.15200000000000014
Rowdy Herrington,6.5,6.348,-0.15200000000000014
Roy Hin Yeung Chow,6.112,5.96,-0.15200000000000014
Rick Sloane,3.8160000000000003,3.6639999999999997,-0.15200000000000058
Gillies MacKinnon,6.232,6.0760000000000005,-0.1559999999999997
Adrian Sitaru,6.82,6.664,-0.15600000000000058
Rúnar Rúnarsson,7.087999999999999,6.928,-0.15999999999999925
Pete Travis,6.6,6.44,-0.15999999999999925
Derek Cianfrance,7.36,7.2,-0.16000000000000014
Kirsten Sheridan,6.86,6.7,-0.16000000000000014
Charles Ferguson,8.2,8.04,-0.16000000000000014
Merzak Allouache,5.944,5.784,-0.16000000000000014
Lucas Belvaux,6.348000000000001,6.184,-0.1640000000000006
Richard Friedman,4.48,4.316,-0.1640000000000006
Paul Haggis,6.468,6.3,-0.16800000000000015
Frederick Wiseman,7.456,7.288,-0.16800000000000015
Shigeyasu Yamauchi,7.184,7.016,-0.16800000000000015
Hugh Hudson,6.18,6.007999999999999,-0.1720000000000006
Heitor Dhalia,6.82,6.648,-0.1720000000000006
Soi Cheang,5.836,5.66,-0.17600000000000016
Gustavo Graef Marino,5.087999999999999,4.908,-0.17999999999999883
Marc S. Grenier,4.784,4.604,-0.17999999999999972
Anthony Minghella,6.68,6.5,-0.17999999999999972
J.S. Cardone,5.1,4.92,-0.17999999999999972
Mort Nathan,4.9,4.72,-0.1800000000000006
Elissa Down,6.48,6.3,-0.1800000000000006
John Henderson,5.444,5.263999999999999,-0.1800000000000006
Sebastian Gutierrez,5.956,5.776,-0.1800000000000006
Takao Okawara,6.184,6.0,-0.18400000000000016
Fabien Onteniente,4.2,4.016,-0.18400000000000016
Rick Jacobson,4.668,4.484,-0.18400000000000016
Rosa von Praunheim,6.66,6.476,-0.18400000000000016
Michael Pressman,6.0,5.816,-0.18400000000000016
Afonso Poyart,6.724,6.54,-0.18400000000000016
Aleksey German Jr.,6.5120000000000005,6.328,-0.18400000000000016
Trish Sie,5.9,5.712000000000001,-0.18799999999999972
Yang Zhang,7.388,7.2,-0.18799999999999972
Rebecca Miller,6.388,6.2,-0.18799999999999972
John Quinn,4.584,4.396,-0.18799999999999972
Karyn Kusama,6.388000000000001,6.2,-0.1880000000000006
James Gray,6.688000000000001,6.5,-0.1880000000000006
John Irvin,5.843999999999999,5.652,-0.19199999999999928
Shinji Aoyama,6.484,6.292000000000001,-0.19199999999999928
Akiva Goldsman,6.1,5.9079999999999995,-0.19200000000000017
Marcus H. Rosenmüller,6.872000000000001,6.68,-0.19200000000000106
Raja Amari,6.44,6.247999999999999,-0.19200000000000106
Valeria Bruni Tedeschi,5.7,5.507999999999999,-0.19200000000000106
Chris Sivertson,5.008,4.812,-0.19599999999999973
Sandra Nettelbeck,6.8,6.604,-0.19599999999999973
Eric Hendershot,6.111999999999999,5.912000000000001,-0.1999999999999984
Ryan Murphy,6.1,5.9,-0.1999999999999993
Brian Helgeland,7.1,6.9,-0.1999999999999993
Cédric Jimenez,7.1,6.9,-0.1999999999999993
Callie Khouri,6.1,5.9,-0.1999999999999993
S. Craig Zahler,7.1,6.9,-0.1999999999999993
Antonia Bird,7.1,6.9,-0.1999999999999993
Terrence Malick,7.6,7.4,-0.1999999999999993
Breck Eisner,6.1,5.9,-0.1999999999999993
Oriol Paulo,7.6,7.4,-0.1999999999999993
Peter Segal,6.5,6.3,-0.20000000000000018
Jim Field Smith,6.4,6.2,-0.20000000000000018
Scott Mann,6.0,5.8,-0.20000000000000018
Bettina Oberli,6.444,6.244,-0.20000000000000018
John G. Avildsen,5.4,5.2,-0.20000000000000018
David Soren,6.4,6.2,-0.20000000000000018
Ryan Coogler,7.5,7.3,-0.20000000000000018
Gus Van Sant,7.0,6.8,-0.20000000000000018
Franco Zeffirelli,6.7,6.5,-0.20000000000000018
Mark Mylod,6.2,6.0,-0.20000000000000018
David Leitch,6.7,6.5,-0.20000000000000018
Ben Younger,7.0,6.8,-0.20000000000000018
Jay Roach,7.0,6.8,-0.20000000000000018
Wes Craven,6.4,6.2,-0.20000000000000018
Henry Selick,7.9,7.7,-0.20000000000000018
Wim Wenders,6.8,6.6,-0.20000000000000018
Jean-Jacques Annaud,6.8,6.6,-0.20000000000000018
Bernardo Bertolucci,6.7,6.5,-0.20000000000000018
Barbra Streisand,6.8,6.6,-0.20000000000000018
Bruce Robinson,6.3,6.1,-0.20000000000000018
Gary Fleder,6.7,6.5,-0.20000000000000018
Lorenzo Doumani,4.544,4.343999999999999,-0.20000000000000018
John Patrick Shanley,5.9,5.7,-0.20000000000000018
Brett Ratner,6.2,6.0,-0.20000000000000018
Shane Carruth,6.7,6.5,-0.20000000000000018
Ari Aster,7.3,7.1,-0.20000000000000018
Oskar Roehler,6.1080000000000005,5.9079999999999995,-0.20000000000000107
Ken Sanzel,5.172,4.968,-0.20399999999999974
Howard Deutch,6.004,5.8,-0.20399999999999974
Heddy Honigmann,7.5,7.296,-0.20399999999999974
Caroline Link,7.216,7.0120000000000005,-0.20399999999999974
Tony Y. Reyes,5.952000000000001,5.747999999999999,-0.2040000000000015
Zaza Urushadze,7.531999999999999,7.324,-0.2079999999999993
Nanni Moretti,7.004,6.796,-0.2079999999999993
Mitchell Lichtenstein,5.4,5.192,-0.20800000000000018
Chantal Akerman,6.756,6.547999999999999,-0.20800000000000107
Rintarô,6.451999999999999,6.24,-0.21199999999999886
Kelvin Tong,5.244,5.032,-0.21199999999999974
Yuki Tanada,6.66,6.448,-0.21199999999999974
Robert Vince,4.152,3.94,-0.2120000000000002
Stella Meghie,6.312,6.1,-0.21200000000000063
Tim Robbins,7.12,6.9079999999999995,-0.21200000000000063
Jamie Luk,5.7,5.484,-0.2160000000000002
Katja von Garnier,6.356,6.14,-0.2160000000000002
Fernando Colomo,5.864,5.648,-0.2160000000000002
Roberto Benigni,7.216,7.0,-0.2160000000000002
Jun-Soo Park,8.488,8.271999999999998,-0.21600000000000108
Julia Hart,6.42,6.2,-0.21999999999999975
Gregory Plotkin,4.6,4.38,-0.21999999999999975
Herman Yau,6.108,5.888,-0.21999999999999975
Raymond De Felitta,6.367999999999999,6.148,-0.21999999999999975
Haruo Sotozaki,8.52,8.296,-0.2240000000000002
Rolf de Heer,7.108,6.8839999999999995,-0.2240000000000002
Park Hoon-jung,7.024,6.8,-0.2240000000000002
Alain Chabat,6.428,6.204,-0.2240000000000002
Nick Castle,5.7,5.476,-0.2240000000000002
Roberto Andò,6.292000000000001,6.068,-0.2240000000000011
Anand Tucker,6.627999999999999,6.4,-0.22799999999999887
Jacek Bromski,6.148,5.92,-0.22799999999999976
Mia Hansen-Løve,6.768,6.5360000000000005,-0.23199999999999932
Samira Makhmalbaf,7.136,6.904,-0.2320000000000002
Dominique Deruddere,6.388000000000001,6.155999999999999,-0.23200000000000198
Patricio Guzmán,7.547999999999999,7.312,-0.23599999999999888
Michael Winterbottom,6.516,6.28,-0.23599999999999977
Jonathan Newman,5.856,5.62,-0.23599999999999977
Cédric Kahn,6.32,6.084,-0.23600000000000065
Ryan Combs,4.456,4.22,-0.23600000000000065
Christian Alvart,6.7,6.4639999999999995,-0.23600000000000065
Alexandre Aja,6.336,6.1,-0.23600000000000065
John Maybury,6.336,6.1,-0.23600000000000065
Sebastian Schipper,7.216,6.976,-0.2400000000000002
Férid Boughedir,6.7,6.46,-0.2400000000000002
Sarah Polley,7.5,7.26,-0.2400000000000002
Brady Corbet,6.04,5.8,-0.2400000000000002
Nick Murphy,6.4,6.16,-0.2400000000000002
John Duigan,6.62,6.38,-0.2400000000000002
George Mihalka,5.184,4.944,-0.2400000000000002
Alain Guiraudie,6.38,6.14,-0.2400000000000002
Cédric Klapisch,6.848000000000001,6.608,-0.2400000000000011
Veit Helmer,6.7,6.456,-0.24399999999999977
Jeff Orlowski-Yang,7.843999999999999,7.6,-0.24399999999999977
Oz Perkins,5.744,5.5,-0.24399999999999977
Noémie Lvovsky,6.444,6.2,-0.24399999999999977
Masato Harada,6.74,6.492000000000001,-0.24799999999999933
Erik Van Looy,6.5,6.252000000000001,-0.24799999999999933
Stephen Herek,6.3,6.0520000000000005,-0.24799999999999933
Mathieu Amalric,6.38,6.132000000000001,-0.24799999999999933
J. Christian Ingvordsen,3.7560000000000002,3.508,-0.24800000000000022
Ron Mann,7.136,6.888,-0.24800000000000022
Nae Caranfil,7.652,7.404,-0.24800000000000022
György Pálfi,6.912000000000001,6.664,-0.2480000000000011
Terry Jones,6.251999999999999,6.0,-0.2519999999999989
Kyung-taek Kwak,6.624,6.372000000000001,-0.2519999999999989
Mel Smith,6.212,5.96,-0.2519999999999998
Sandy Tung,5.676,5.4239999999999995,-0.25200000000000067
Nawapol Thamrongrattanarit,7.4479999999999995,7.192,-0.25599999999999934
Antonio Negret,5.656000000000001,5.4,-0.2560000000000002
Douglas Jackson,4.756,4.5,-0.2560000000000002
Wolfgang Becker,7.252000000000001,6.996,-0.2560000000000002
Sean Garrity,5.828,5.571999999999999,-0.2560000000000011
Shô Tsukikawa,6.287999999999999,6.0280000000000005,-0.2599999999999989
John Hillcoat,6.867999999999999,6.608,-0.2599999999999998
Damian Harris,6.1,5.84,-0.2599999999999998
Sam Firstenberg,4.088,3.8280000000000003,-0.2599999999999998
Pierre Jolivet,6.188000000000001,5.928,-0.2600000000000007
Brian Grant,5.196000000000001,4.936,-0.2600000000000007
Baltasar Kormákur,6.86,6.6,-0.2600000000000007
John N. Smith,6.5,6.236000000000001,-0.26399999999999935
Santosh Sivan,7.204,6.94,-0.26399999999999935
Jirí Menzel,7.064,6.8,-0.26400000000000023
Wellson Chin,5.1080000000000005,4.844,-0.26400000000000023
David O. Russell,6.364,6.1,-0.26400000000000023
Apichatpong Weerasethakul,7.0120000000000005,6.744,-0.2680000000000007
Cirio H. Santiago,4.572,4.303999999999999,-0.2680000000000007
Steve James,7.76,7.491999999999999,-0.2680000000000007
Seth Grossman,5.791999999999999,5.52,-0.27199999999999935
Yash Chopra,6.9719999999999995,6.7,-0.27199999999999935
Mimmo Calopresti,6.664,6.3919999999999995,-0.27200000000000024
Danièle Thompson,6.204,5.9319999999999995,-0.27200000000000024
Jonathan Teplitzky,6.36,6.087999999999999,-0.27200000000000113
Lee Joon-ik,7.096,6.82,-0.2759999999999998
Marco Berger,6.664,6.388,-0.2759999999999998
Rakesh Roshan,6.192,5.916,-0.2759999999999998
James L. Brooks,5.676,5.4,-0.2759999999999998
Michael Apted,6.5760000000000005,6.3,-0.2760000000000007
István Szabó,6.64,6.36,-0.27999999999999936
Reza Mirkarimi,6.516,6.236000000000001,-0.27999999999999936
Álex de la Iglesia,6.724,6.444,-0.28000000000000025
Louis Morneau,4.812,4.532,-0.28000000000000025
Eric Khoo,6.716,6.436,-0.28000000000000025
Zdenek Troska,4.912,4.632,-0.28000000000000025
John Mackenzie,5.704,5.42,-0.2839999999999998
Oliver Stone,7.584,7.3,-0.2839999999999998
Mike Marzuk,5.4239999999999995,5.14,-0.2839999999999998
Mike Mendez,5.172,4.888,-0.2839999999999998
Zoya Akhtar,7.935999999999999,7.648000000000001,-0.2879999999999985
Alan Rickman,6.787999999999999,6.5,-0.28799999999999937
John Polson,5.827999999999999,5.54,-0.28799999999999937
Pil-sung Yim,6.284,5.996,-0.28799999999999937
Edward Burns,6.575999999999999,6.287999999999999,-0.28799999999999937
Szabolcs Hajdu,6.96,6.672000000000001,-0.28799999999999937
Sheldon Wilson,4.74,4.452,-0.28800000000000026
Wai-Man Cheng,5.308,5.016,-0.2919999999999998
Peter Hedges,6.992000000000001,6.7,-0.2920000000000007
Izuru Narushima,6.8,6.507999999999999,-0.2920000000000007
Keiichi Hara,6.744,6.4479999999999995,-0.29600000000000026
Jaco Van Dormael,7.404000000000001,7.108,-0.29600000000000115
John A. Davis,6.1,5.8,-0.2999999999999998
Richard Eyre,7.0,6.7,-0.2999999999999998
Ed Harris,7.0,6.7,-0.2999999999999998
Bakhtyar Khudojnazarov,6.827999999999999,6.528,-0.2999999999999998
Joachim Trier,7.3,7.0,-0.2999999999999998
J Blakeson,6.7,6.4,-0.2999999999999998
Yukihiko Tsutsumi,6.136,5.836,-0.2999999999999998
David Koepp,5.7,5.4,-0.2999999999999998
Satoshi Kon,8.0,7.7,-0.2999999999999998
David Bickerstaff,7.432,7.132000000000001,-0.2999999999999998
Mark Tonderai,5.8,5.5,-0.2999999999999998
Tinto Brass,5.5,5.2,-0.2999999999999998
Régis Roinsard,6.8,6.5,-0.2999999999999998
Scott Ziehl,5.284,4.984,-0.2999999999999998
Cal Brunker,5.8,5.5,-0.2999999999999998
Billy Corben,7.372000000000001,7.072,-0.3000000000000007
Andrey Zvyagintsev,7.9,7.6,-0.3000000000000007
Gary Jones,4.368,4.064,-0.30400000000000027
Stephen Poliakoff,6.2,5.896,-0.30400000000000027
Masaaki Yuasa,7.108,6.8,-0.30799999999999983
Wang Bing,7.66,7.352,-0.30799999999999983
Nicole Holofcener,6.7,6.392,-0.30799999999999983
Jung Byung-gil,6.9079999999999995,6.6,-0.30799999999999983
Ulrich Seidl,7.204,6.892,-0.3119999999999994
Anthony C. Ferrante,4.036,3.724,-0.3119999999999994
Mateo Gil,6.26,5.948,-0.3119999999999994
Kim Seong-hun,7.127999999999999,6.816,-0.3119999999999994
